county,precinct,office,district,party,candidate,votes,absentee/mail,provisional,election_day
Westmoreland,UNITY TOWNSHIP MUTUAL,President,,REP,Donald J. Trump,439,77,1,361
Westmoreland,UNITY TOWNSHIP PLEASANT UNITY,President,,REP,Donald J. Trump,532,57,3,472
Westmoreland,UNITY TOWNSHIP ROBLE,President,,REP,Donald J. Trump,491,85,1,405
Westmoreland,UNITY TOWNSHIP WHITNEY,President,,REP,Donald J. Trump,1018,169,0,849
Westmoreland,UPPER BURRELL TOWNSHIP NO 1,President,,REP,Donald J. Trump,541,72,3,466
Westmoreland,UPPER BURRELL TOWNSHIP NO 2,President,,REP,Donald J. Trump,446,75,1,370
Westmoreland,VANDERGRIFT 1ST WARD,President,,REP,Donald J. Trump,127,10,1,116
Westmoreland,VANDERGRIFT 2ND WARD,President,,REP,Donald J. Trump,191,14,0,177
Westmoreland,VANDERGRIFT 3RD WARD,President,,REP,Donald J. Trump,193,21,0,172
Westmoreland,VANDERGRIFT 4TH WARD,President,,REP,Donald J. Trump,162,11,1,150
Westmoreland,VANDERGRIFT 5TH WARD,President,,REP,Donald J. Trump,223,23,1,199
Westmoreland,VANDERGRIFT 6TH WARD,President,,REP,Donald J. Trump,304,34,2,268
Westmoreland,WASHINGTON TOWNSHIP BEAMERS,President,,REP,Donald J. Trump,1198,280,3,915
Westmoreland,WASHINGTON TOWNSHIP NORTH WASHINGTON,President,,REP,Donald J. Trump,582,109,3,470
Westmoreland,WASHINGTON TOWNSHIP OAKLAND CROSS ROADS,President,,REP,Donald J. Trump,686,163,6,517
Westmoreland,WASHINGTON TOWNSHIP PAULTON,President,,REP,Donald J. Trump,560,75,1,484
Westmoreland,WEST LEECHBURG BORO,President,,REP,Donald J. Trump,475,51,1,423
Westmoreland,WEST NEWTON BORO 1ST WARD,President,,REP,Donald J. Trump,354,35,3,316
Westmoreland,WEST NEWTON BORO 2ND WARD,President,,REP,Donald J. Trump,242,37,1,204
Westmoreland,WEST NEWTON BORO 3RD WARD,President,,REP,Donald J. Trump,339,45,1,293
Westmoreland,YOUNGSTOWN BORO,President,,REP,Donald J. Trump,111,5,1,105
Westmoreland,YOUNGWOOD BORO 1ST DISTRICT,President,,REP,Donald J. Trump,472,92,0,380
Westmoreland,YOUNGWOOD BORO 2ND DISTRICT,President,,REP,Donald J. Trump,204,34,3,167
Westmoreland,YOUNGWOOD BORO 3RD DISTRICT,President,,REP,Donald J. Trump,360,56,4,300
Westmoreland,ADAMSBURG BORO,President,,DEM,Kamala D. Harris,34,9,0,25
Westmoreland,ALLEGHENY TOWNSHIP #1 SHEARERS,President,,DEM,Kamala D. Harris,602,282,1,319
Westmoreland,ALLEGHENY TOWNSHIP #2 MCKEES,President,,DEM,Kamala D. Harris,138,47,0,91
Westmoreland,ALLEGHENY TOWNSHIP #3 SOBERS,President,,DEM,Kamala D. Harris,475,190,1,284
Westmoreland,ALLEGHENY TOWNSHIP #4 STEWARTS,President,,DEM,Kamala D. Harris,214,73,1,140
Westmoreland,ALLEGHENY TOWNSHIP #5 BELLVUE,President,,DEM,Kamala D. Harris,172,78,0,94
Westmoreland,ARNOLD 1-1,President,,DEM,Kamala D. Harris,132,21,3,108
Westmoreland,ARNOLD 1-2,President,,DEM,Kamala D. Harris,122,32,1,89
Westmoreland,ARNOLD 2-1,President,,DEM,Kamala D. Harris,232,77,0,155
Westmoreland,ARNOLD 2-2,President,,DEM,Kamala D. Harris,286,70,4,212
Westmoreland,ARNOLD 2-3,President,,DEM,Kamala D. Harris,310,79,5,226
Westmoreland,ARONA BORO,President,,DEM,Kamala D. Harris,42,8,0,34
Westmoreland,AVONMORE BORO,President,,DEM,Kamala D. Harris,179,55,2,122
Westmoreland,BELL TOWNSHIP PERRYSVILLE,President,,DEM,Kamala D. Harris,188,85,1,102
Westmoreland,BELL TOWNSHIP ROARING RUN,President,,DEM,Kamala D. Harris,94,37,0,57
Westmoreland,BELL TOWNSHIP SALINA,President,,DEM,Kamala D. Harris,60,10,0,50
Westmoreland,BOLIVAR BORO,President,,DEM,Kamala D. Harris,48,12,0,36
Westmoreland,COOK TOWNSHIP,President,,DEM,Kamala D. Harris,311,139,0,172
Westmoreland,DELMONT BORO,President,,DEM,Kamala D. Harris,616,238,1,377
Westmoreland,DERRY BORO 1ST WARD,President,,DEM,Kamala D. Harris,170,52,0,118
Westmoreland,DERRY BORO 2ND WARD,President,,DEM,Kamala D. Harris,109,33,0,76
Westmoreland,DERRY BORO 3RD WARD,President,,DEM,Kamala D. Harris,66,7,1,58
Westmoreland,DERRY BORO 4TH WARD,President,,DEM,Kamala D. Harris,102,36,1,65
Westmoreland,DERRY TOWNSHIP ALTERS,President,,DEM,Kamala D. Harris,183,90,1,92
Westmoreland,DERRY TOWNSHIP BRADENVILLE,President,,DEM,Kamala D. Harris,167,65,1,101
Westmoreland,DERRY TOWNSHIP COKEVILLE,President,,DEM,Kamala D. Harris,127,34,0,93
Westmoreland,DERRY TOWNSHIP COOPERSTOWN,President,,DEM,Kamala D. Harris,350,162,1,187
Westmoreland,DERRY TOWNSHIP KINGSTON,President,,DEM,Kamala D. Harris,98,35,0,63
Westmoreland,DERRY TOWNSHIP LOYALHANNA,President,,DEM,Kamala D. Harris,188,101,0,87
Westmoreland,DERRY TOWNSHIP MILLWOOD,President,,DEM,Kamala D. Harris,185,69,0,116
Westmoreland,DERRY TOWNSHIP NEW DERRY,President,,DEM,Kamala D. Harris,247,87,0,160
Westmoreland,DERRY TOWNSHIP PEANUT,President,,DEM,Kamala D. Harris,163,68,2,93
Westmoreland,DERRY TOWNSHIP SAXMAN,President,,DEM,Kamala D. Harris,272,103,3,166
Westmoreland,DERRY TOWNSHIP SCALP LEVEL,President,,DEM,Kamala D. Harris,117,43,1,73
Westmoreland,DERRY TOWNSHIP SIMPSONS,President,,DEM,Kamala D. Harris,105,41,2,62
Westmoreland,DERRY TOWNSHIP TORRANCE,President,,DEM,Kamala D. Harris,74,45,1,28
Westmoreland,DONEGAL BORO,President,,DEM,Kamala D. Harris,20,3,0,17
Westmoreland,DONEGAL TOWNSHIP FOUR MILE RUN,President,,DEM,Kamala D. Harris,197,76,1,120
Westmoreland,DONEGAL TOWNSHIP INDIAN CREEK,President,,DEM,Kamala D. Harris,102,35,1,66
Westmoreland,EAST HUNTINGDON TOWNSHIP BESSEMER #1,President,,DEM,Kamala D. Harris,133,48,0,85
Westmoreland,EAST HUNTINGDON TOWNSHIP BESSEMER #2,President,,DEM,Kamala D. Harris,227,99,0,128
Westmoreland,EAST HUNTINGDON TOWNSHIP RUFFSDALE,President,,DEM,Kamala D. Harris,181,70,1,110
Westmoreland,EAST HUNTINGDON TOWNSHIP STONERS,President,,DEM,Kamala D. Harris,75,24,0,51
Westmoreland,EAST HUNTINGDON TOWNSHIP STROHMS,President,,DEM,Kamala D. Harris,137,41,0,96
Westmoreland,EAST HUNTINGDON TOWNSHIP WHITES,President,,DEM,Kamala D. Harris,274,134,0,140
Westmoreland,EAST VANDERGRIFT BORO,President,,DEM,Kamala D. Harris,119,39,1,79
Westmoreland,EXPORT BORO,President,,DEM,Kamala D. Harris,157,55,1,101
Westmoreland,FAIRFIELD TOWNSHIP FAIRFIELD,President,,DEM,Kamala D. Harris,78,39,0,39
Westmoreland,FAIRFIELD TOWNSHIP NORTH FAIRFIELD,President,,DEM,Kamala D. Harris,57,12,0,45
Westmoreland,FAIRFIELD TOWNSHIP SOUTH FAIRFIELD,President,,DEM,Kamala D. Harris,136,39,0,97
Westmoreland,GREENSBURG 1-1,President,,DEM,Kamala D. Harris,119,43,3,73
Westmoreland,GREENSBURG 1-2,President,,DEM,Kamala D. Harris,473,188,3,282
Westmoreland,GREENSBURG 2-1,President,,DEM,Kamala D. Harris,104,38,1,65
Westmoreland,GREENSBURG 2-2,President,,DEM,Kamala D. Harris,254,85,1,168
Westmoreland,GREENSBURG 2-3,President,,DEM,Kamala D. Harris,354,147,3,204
Westmoreland,GREENSBURG 2-4,President,,DEM,Kamala D. Harris,692,265,2,425
Westmoreland,GREENSBURG 3RD WARD,President,,DEM,Kamala D. Harris,116,42,0,74
Westmoreland,GREENSBURG 4-1,President,,DEM,Kamala D. Harris,176,60,4,112
Westmoreland,GREENSBURG 5-1,President,,DEM,Kamala D. Harris,238,76,1,161
Westmoreland,GREENSBURG 5-2,President,,DEM,Kamala D. Harris,133,44,2,87
Westmoreland,GREENSBURG 6TH WARD,President,,DEM,Kamala D. Harris,83,23,2,58
Westmoreland,GREENSBURG 7-1,President,,DEM,Kamala D. Harris,354,150,0,204
Westmoreland,GREENSBURG 7-2,President,,DEM,Kamala D. Harris,278,100,0,178
Westmoreland,GREENSBURG 8-1,President,,DEM,Kamala D. Harris,208,81,0,127
Westmoreland,GREENSBURG 8-2,President,,DEM,Kamala D. Harris,179,66,1,112
Westmoreland,HEMPFIELD TOWNSHIP #1 FOXHILL,President,,DEM,Kamala D. Harris,601,266,3,332
Westmoreland,HEMPFIELD TOWNSHIP #2 ALWINE,President,,DEM,Kamala D. Harris,808,364,3,441
Westmoreland,HEMPFIELD TOWNSHIP #3 MAPLEWOOD,President,,DEM,Kamala D. Harris,504,202,2,300
Westmoreland,HEMPFIELD TOWNSHIP #4 CARBON,President,,DEM,Kamala D. Harris,864,506,3,355
Westmoreland,HEMPFIELD TOWNSHIP #5 WENDEL-HERMINIE,President,,DEM,Kamala D. Harris,205,83,1,121
Westmoreland,HEMPFIELD TOWNSHIP #6 LUXOR,President,,DEM,Kamala D. Harris,63,38,1,24
Westmoreland,HEMPFIELD TOWNSHIP #7 HANNASTOWN,President,,DEM,Kamala D. Harris,52,10,0,42
Westmoreland,HEMPFIELD TOWNSHIP #8 BOVARD,President,,DEM,Kamala D. Harris,137,53,1,83
Westmoreland,HEMPFIELD TOWNSHIP EAST ADAMSBURG,President,,DEM,Kamala D. Harris,470,172,1,297
Westmoreland,HEMPFIELD TOWNSHIP EASTVIEW,President,,DEM,Kamala D. Harris,225,107,1,117
Westmoreland,HEMPFIELD TOWNSHIP FORT ALLEN,President,,DEM,Kamala D. Harris,426,179,4,243
Westmoreland,HEMPFIELD TOWNSHIP GAYVILLE,President,,DEM,Kamala D. Harris,115,36,1,78
Westmoreland,HEMPFIELD TOWNSHIP GRAPEVILLE,President,,DEM,Kamala D. Harris,159,53,0,106
Westmoreland,HEMPFIELD TOWNSHIP HAYDENVILLE,President,,DEM,Kamala D. Harris,213,98,0,115
Westmoreland,HEMPFIELD TOWNSHIP HIGH PARK,President,,DEM,Kamala D. Harris,87,29,0,58
Westmoreland,HEMPFIELD TOWNSHIP LINCOLN HEIGHTS EAST,President,,DEM,Kamala D. Harris,399,202,1,196
Westmoreland,HEMPFIELD TOWNSHIP LINCOLN HEIGHTS WEST,President,,DEM,Kamala D. Harris,233,79,1,153
Westmoreland,HEMPFIELD TOWNSHIP MIDDLETOWN,President,,DEM,Kamala D. Harris,151,60,2,89
Westmoreland,HEMPFIELD TOWNSHIP NEW STANTON,President,,DEM,Kamala D. Harris,136,53,1,82
Westmoreland,HEMPFIELD TOWNSHIP NORTH CARBON,President,,DEM,Kamala D. Harris,143,56,0,87
Westmoreland,HEMPFIELD TOWNSHIP SIBEL,President,,DEM,Kamala D. Harris,63,22,0,41
Westmoreland,HEMPFIELD TOWNSHIP TODD,President,,DEM,Kamala D. Harris,493,259,2,232
Westmoreland,HEMPFIELD TOWNSHIP UNIVERSITY,President,,DEM,Kamala D. Harris,245,102,1,142
Westmoreland,HEMPFIELD TOWNSHIP VALLEY,President,,DEM,Kamala D. Harris,447,162,5,280
Westmoreland,HEMPFIELD TOWNSHIP WEAVER'S OLD STAND,President,,DEM,Kamala D. Harris,330,137,2,191
Westmoreland,HEMPFIELD TOWNSHIP WEGLEY,President,,DEM,Kamala D. Harris,99,38,0,61
Westmoreland,HEMPFIELD TOWNSHIP WEST HEMPFIELD,President,,DEM,Kamala D. Harris,425,173,0,252
Westmoreland,HEMPFIELD TOWNSHIP WEST POINT,President,,DEM,Kamala D. Harris,730,370,1,359
Westmoreland,HUNKER BORO,President,,DEM,Kamala D. Harris,55,10,0,45
Westmoreland,HYDE PARK BORO,President,,DEM,Kamala D. Harris,86,33,1,52
Westmoreland,IRWIN BORO 1ST WARD,President,,DEM,Kamala D. Harris,83,17,2,64
Westmoreland,IRWIN BORO 2ND WARD,President,,DEM,Kamala D. Harris,113,20,2,91
Westmoreland,IRWIN BORO 3RD WARD,President,,DEM,Kamala D. Harris,120,46,0,74
Westmoreland,IRWIN BORO 4TH WARD,President,,DEM,Kamala D. Harris,82,27,0,55
Westmoreland,IRWIN BORO 5TH WARD,President,,DEM,Kamala D. Harris,108,42,2,64
Westmoreland,IRWIN BORO 6TH WARD,President,,DEM,Kamala D. Harris,195,63,1,131
Westmoreland,IRWIN BORO 7TH WARD,President,,DEM,Kamala D. Harris,196,76,1,119
Westmoreland,JEANNETTE 1ST WARD,President,,DEM,Kamala D. Harris,113,27,1,85
Westmoreland,JEANNETTE 2-1,President,,DEM,Kamala D. Harris,110,28,0,82
Westmoreland,JEANNETTE 2-2,President,,DEM,Kamala D. Harris,172,49,5,118
Westmoreland,JEANNETTE 3RD WARD,President,,DEM,Kamala D. Harris,276,90,4,182
Westmoreland,JEANNETTE 4TH WARD,President,,DEM,Kamala D. Harris,101,11,6,84
Westmoreland,JEANNETTE 5-1,President,,DEM,Kamala D. Harris,175,57,0,118
Westmoreland,JEANNETTE 5-2,President,,DEM,Kamala D. Harris,338,138,1,199
Westmoreland,JEANNETTE 6TH WARD,President,,DEM,Kamala D. Harris,444,167,2,275
Westmoreland,LATROBE 1ST WARD,President,,DEM,Kamala D. Harris,435,151,1,283
Westmoreland,LATROBE 2ND WARD,President,,DEM,Kamala D. Harris,221,83,1,137
Westmoreland,LATROBE 3RD WARD,President,,DEM,Kamala D. Harris,343,117,2,224
Westmoreland,LATROBE 4TH WARD,President,,DEM,Kamala D. Harris,334,134,0,200
Westmoreland,LATROBE 5TH WARD,President,,DEM,Kamala D. Harris,246,94,2,150
Westmoreland,LATROBE 6TH WARD,President,,DEM,Kamala D. Harris,172,51,1,120
Westmoreland,LAUREL MOUNTAIN BORO,President,,DEM,Kamala D. Harris,51,13,1,37
Westmoreland,LIGONIER BORO,President,,DEM,Kamala D. Harris,439,177,1,261
Westmoreland,LIGONIER TOWNSHIP IDLE PARK,President,,DEM,Kamala D. Harris,248,103,0,145
Westmoreland,LIGONIER TOWNSHIP LAUGHLINTOWN,President,,DEM,Kamala D. Harris,149,42,0,107
Westmoreland,LIGONIER TOWNSHIP NORTH LIGONIER,President,,DEM,Kamala D. Harris,472,176,4,292
Westmoreland,LIGONIER TOWNSHIP SOUTH LIGONIER,President,,DEM,Kamala D. Harris,162,60,2,100
Westmoreland,LIGONIER TOWNSHIP WATERFORD,President,,DEM,Kamala D. Harris,200,66,0,134
Westmoreland,LIGONIER TOWNSHIP WILPEN,President,,DEM,Kamala D. Harris,73,16,0,57
Westmoreland,LOWER BURRELL 1-1,President,,DEM,Kamala D. Harris,361,138,2,221
Westmoreland,LOWER BURRELL 1-2,President,,DEM,Kamala D. Harris,559,164,0,395
Westmoreland,LOWER BURRELL 2-1,President,,DEM,Kamala D. Harris,298,119,1,178
Westmoreland,LOWER BURRELL 2-2,President,,DEM,Kamala D. Harris,210,65,0,145
Westmoreland,LOWER BURRELL 2-3,President,,DEM,Kamala D. Harris,191,53,1,137
Westmoreland,LOWER BURRELL 3-1,President,,DEM,Kamala D. Harris,361,133,4,224
Westmoreland,LOWER BURRELL 3-2,President,,DEM,Kamala D. Harris,149,51,0,98
Westmoreland,LOWER BURRELL 4-1,President,,DEM,Kamala D. Harris,249,94,0,155
Westmoreland,LOWER BURRELL 4-2,President,,DEM,Kamala D. Harris,306,101,4,201
Westmoreland,LOYALHANNA TOWNSHIP NO 1,President,,DEM,Kamala D. Harris,217,54,1,162
Westmoreland,LOYALHANNA TOWNSHIP NO 2,President,,DEM,Kamala D. Harris,67,32,2,33
Westmoreland,MADISON BORO,President,,DEM,Kamala D. Harris,81,21,0,60
Westmoreland,MANOR BORO,President,,DEM,Kamala D. Harris,807,375,7,425
Westmoreland,MONESSEN 1-1,President,,DEM,Kamala D. Harris,141,37,1,103
Westmoreland,MONESSEN 1-2,President,,DEM,Kamala D. Harris,60,17,0,43
Westmoreland,MONESSEN 1-3,President,,DEM,Kamala D. Harris,67,18,2,47
Westmoreland,MONESSEN 1-4,President,,DEM,Kamala D. Harris,180,56,3,121
Westmoreland,MONESSEN 1-5,President,,DEM,Kamala D. Harris,249,104,2,143
Westmoreland,MONESSEN 2-1,President,,DEM,Kamala D. Harris,64,15,0,49
Westmoreland,MONESSEN 2-2,President,,DEM,Kamala D. Harris,94,29,0,65
Westmoreland,MONESSEN 2-3,President,,DEM,Kamala D. Harris,43,10,0,33
Westmoreland,MONESSEN 3-2,President,,DEM,Kamala D. Harris,84,14,0,70
Westmoreland,MONESSEN 3-3,President,,DEM,Kamala D. Harris,101,33,2,66
Westmoreland,MONESSEN 3-4,President,,DEM,Kamala D. Harris,118,38,0,80
Westmoreland,MONESSEN 4-2,President,,DEM,Kamala D. Harris,190,58,3,129
Westmoreland,MONESSEN 4-3,President,,DEM,Kamala D. Harris,306,133,1,172
Westmoreland,MT. PLEASANT BORO 1ST WARD,President,,DEM,Kamala D. Harris,295,123,4,168
Westmoreland,MT. PLEASANT BORO 2ND WARD,President,,DEM,Kamala D. Harris,323,108,3,212
Westmoreland,MT. PLEASANT BORO 3RD WARD,President,,DEM,Kamala D. Harris,249,71,0,178
Westmoreland,MT. PLEASANT TOWNSHIP BRIDGEPORT,President,,DEM,Kamala D. Harris,41,18,0,23
Westmoreland,MT. PLEASANT TOWNSHIP DUNCAN,President,,DEM,Kamala D. Harris,163,71,0,92
Westmoreland,MT. PLEASANT TOWNSHIP HECLA,President,,DEM,Kamala D. Harris,147,52,1,94
Westmoreland,MT. PLEASANT TOWNSHIP LAUREL RUN,President,,DEM,Kamala D. Harris,166,59,0,107
Westmoreland,MT. PLEASANT TOWNSHIP MAMMOTH,President,,DEM,Kamala D. Harris,91,33,0,58
Westmoreland,MT. PLEASANT TOWNSHIP PLEASANT VALLEY,President,,DEM,Kamala D. Harris,151,51,0,100
Westmoreland,MT. PLEASANT TOWNSHIP RIDGEVIEW,President,,DEM,Kamala D. Harris,96,31,0,65
Westmoreland,MT. PLEASANT TOWNSHIP SPRING GARDEN,President,,DEM,Kamala D. Harris,344,142,1,201
Westmoreland,MT. PLEASANT TOWNSHIP UNITED,President,,DEM,Kamala D. Harris,127,39,0,88
Westmoreland,MT. PLEASANT TOWNSHIP WESTMORELAND HOMESTEADS,President,,DEM,Kamala D. Harris,287,122,0,165
Westmoreland,MURRYSVILLE EAST MANORDALE,President,,DEM,Kamala D. Harris,701,340,13,348
Westmoreland,MURRYSVILLE EAST MURRYSVILLE,President,,DEM,Kamala D. Harris,600,247,3,350
Westmoreland,MURRYSVILLE MANORDALE,President,,DEM,Kamala D. Harris,600,300,4,296
Westmoreland,MURRYSVILLE NEWLONSBURG 1,President,,DEM,Kamala D. Harris,596,347,5,244
Westmoreland,MURRYSVILLE NEWLONSBURG 2,President,,DEM,Kamala D. Harris,647,354,5,288
Westmoreland,MURRYSVILLE SARDIS 1,President,,DEM,Kamala D. Harris,794,435,8,351
Westmoreland,MURRYSVILLE SARDIS 2,President,,DEM,Kamala D. Harris,542,282,4,256
Westmoreland,MURRYSVILLE SOUTH MURRYSVILLE,President,,DEM,Kamala D. Harris,611,328,5,278
Westmoreland,MURRYSVILLE WEST MURRYSVILLE,President,,DEM,Kamala D. Harris,798,389,4,405
Westmoreland,NEW ALEXANDRIA BORO,President,,DEM,Kamala D. Harris,103,32,0,71
Westmoreland,NEW FLORENCE BORO,President,,DEM,Kamala D. Harris,73,14,1,58
Westmoreland,NEW KENSINGTON 2ND WARD,President,,DEM,Kamala D. Harris,113,26,0,87
Westmoreland,NEW KENSINGTON 3-1,President,,DEM,Kamala D. Harris,176,38,2,136
Westmoreland,NEW KENSINGTON 3-2,President,,DEM,Kamala D. Harris,181,74,3,104
Westmoreland,NEW KENSINGTON 3-3,President,,DEM,Kamala D. Harris,142,46,3,93
Westmoreland,NEW KENSINGTON 3-4,President,,DEM,Kamala D. Harris,236,65,4,167
Westmoreland,NEW KENSINGTON 4-1,President,,DEM,Kamala D. Harris,163,52,3,108
Westmoreland,NEW KENSINGTON 4-2,President,,DEM,Kamala D. Harris,442,132,5,305
Westmoreland,NEW KENSINGTON 4-3,President,,DEM,Kamala D. Harris,272,99,0,173
Westmoreland,NEW KENSINGTON 4-4,President,,DEM,Kamala D. Harris,361,111,0,250
Westmoreland,NEW KENSINGTON 4-5,President,,DEM,Kamala D. Harris,230,94,2,134
Westmoreland,NEW KENSINGTON 5TH WARD,President,,DEM,Kamala D. Harris,103,25,1,77
Westmoreland,NEW KENSINGTON 6TH WARD,President,,DEM,Kamala D. Harris,189,48,0,141
Westmoreland,NEW KENSINGTON 7-1,President,,DEM,Kamala D. Harris,232,93,0,139
Westmoreland,NEW KENSINGTON 7-2,President,,DEM,Kamala D. Harris,244,89,0,155
Westmoreland,NEW STANTON BORO,President,,DEM,Kamala D. Harris,468,172,4,292
Westmoreland,NORTH BELLE VERNON 1ST DISTRICT,President,,DEM,Kamala D. Harris,190,74,1,115
Westmoreland,NORTH BELLE VERNON 2ND DISTRICT,President,,DEM,Kamala D. Harris,168,69,1,98
Westmoreland,NORTH HUNTINGDON TOWNSHIP 1-1,President,,DEM,Kamala D. Harris,528,227,0,301
Westmoreland,NORTH HUNTINGDON TOWNSHIP 1-2,President,,DEM,Kamala D. Harris,36,9,0,27
Westmoreland,NORTH HUNTINGDON TOWNSHIP 1-3,President,,DEM,Kamala D. Harris,498,263,4,231
Westmoreland,NORTH HUNTINGDON TOWNSHIP 1-4,President,,DEM,Kamala D. Harris,251,102,1,148
Westmoreland,NORTH HUNTINGDON TOWNSHIP 2-1,President,,DEM,Kamala D. Harris,165,45,0,120
Westmoreland,NORTH HUNTINGDON TOWNSHIP 2-2,President,,DEM,Kamala D. Harris,504,193,1,310
Westmoreland,NORTH HUNTINGDON TOWNSHIP 2-3,President,,DEM,Kamala D. Harris,281,94,1,186
Westmoreland,NORTH HUNTINGDON TOWNSHIP 3-1,President,,DEM,Kamala D. Harris,736,336,7,393
Westmoreland,NORTH HUNTINGDON TOWNSHIP 3-2,President,,DEM,Kamala D. Harris,756,313,6,437
Westmoreland,NORTH HUNTINGDON TOWNSHIP 4-1,President,,DEM,Kamala D. Harris,287,113,2,172
Westmoreland,NORTH HUNTINGDON TOWNSHIP 4-2,President,,DEM,Kamala D. Harris,475,202,1,272
Westmoreland,NORTH HUNTINGDON TOWNSHIP 4-3,President,,DEM,Kamala D. Harris,156,48,1,107
Westmoreland,NORTH HUNTINGDON TOWNSHIP 4-4,President,,DEM,Kamala D. Harris,77,20,2,55
Westmoreland,NORTH HUNTINGDON TOWNSHIP 5-1,President,,DEM,Kamala D. Harris,143,60,0,83
Westmoreland,NORTH HUNTINGDON TOWNSHIP 5-2,President,,DEM,Kamala D. Harris,496,217,0,279
Westmoreland,NORTH HUNTINGDON TOWNSHIP 5-3,President,,DEM,Kamala D. Harris,384,189,1,194
Westmoreland,NORTH HUNTINGDON TOWNSHIP 6-1,President,,DEM,Kamala D. Harris,122,46,1,75
Westmoreland,NORTH HUNTINGDON TOWNSHIP 6-2,President,,DEM,Kamala D. Harris,194,69,1,124
Westmoreland,NORTH HUNTINGDON TOWNSHIP 6-3,President,,DEM,Kamala D. Harris,468,165,1,302
Westmoreland,NORTH HUNTINGDON TOWNSHIP 6-4,President,,DEM,Kamala D. Harris,186,78,0,108
Westmoreland,NORTH HUNTINGDON TOWNSHIP 7-1,President,,DEM,Kamala D. Harris,161,60,0,101
Westmoreland,NORTH HUNTINGDON TOWNSHIP 7-2,President,,DEM,Kamala D. Harris,193,44,0,149
Westmoreland,NORTH HUNTINGDON TOWNSHIP 7-3,President,,DEM,Kamala D. Harris,184,57,0,127
Westmoreland,NORTH HUNTINGDON TOWNSHIP 7-4,President,,DEM,Kamala D. Harris,214,71,2,141
Westmoreland,NORTH IRWIN BORO,President,,DEM,Kamala D. Harris,175,41,3,131
Westmoreland,OKLAHOMA BORO,President,,DEM,Kamala D. Harris,133,39,2,92
Westmoreland,PENN BORO,President,,DEM,Kamala D. Harris,67,10,0,57
Westmoreland,PENN TOWNSHIP 1-1,President,,DEM,Kamala D. Harris,440,188,1,251
Westmoreland,PENN TOWNSHIP 1-2,President,,DEM,Kamala D. Harris,435,210,1,224
Westmoreland,PENN TOWNSHIP 2-1,President,,DEM,Kamala D. Harris,343,136,2,205
Westmoreland,PENN TOWNSHIP 2-2,President,,DEM,Kamala D. Harris,594,285,2,307
Westmoreland,PENN TOWNSHIP 3-1,President,,DEM,Kamala D. Harris,656,296,2,358
Westmoreland,PENN TOWNSHIP 3-2,President,,DEM,Kamala D. Harris,441,174,1,266
Westmoreland,PENN TOWNSHIP 4-1,President,,DEM,Kamala D. Harris,538,230,0,308
Westmoreland,PENN TOWNSHIP 4-2,President,,DEM,Kamala D. Harris,385,157,2,226
Westmoreland,PENN TOWNSHIP 5-1,President,,DEM,Kamala D. Harris,319,140,0,179
Westmoreland,PENN TOWNSHIP 5-2,President,,DEM,Kamala D. Harris,424,172,1,251
Westmoreland,PENN TOWNSHIP 5-3,President,,DEM,Kamala D. Harris,163,67,0,96
Westmoreland,ROSTRAVER TOWNSHIP COLLINSBURG,President,,DEM,Kamala D. Harris,198,66,2,130
Westmoreland,ROSTRAVER TOWNSHIP CONCORD,President,,DEM,Kamala D. Harris,475,219,2,254
Westmoreland,ROSTRAVER TOWNSHIP CROSS ROADS,President,,DEM,Kamala D. Harris,488,213,1,274
Westmoreland,ROSTRAVER TOWNSHIP FELLSBURG,President,,DEM,Kamala D. Harris,592,320,2,270
Westmoreland,ROSTRAVER TOWNSHIP LYNNWOOD,President,,DEM,Kamala D. Harris,156,56,2,98
Westmoreland,ROSTRAVER TOWNSHIP PRICEDALE,President,,DEM,Kamala D. Harris,233,84,2,147
Westmoreland,ROSTRAVER TOWNSHIP VAN METER,President,,DEM,Kamala D. Harris,32,4,0,28
Westmoreland,ROSTRAVER TOWNSHIP WEBSTER,President,,DEM,Kamala D. Harris,96,28,1,67
Westmoreland,SALEM TOWNSHIP FIVE POINTS,President,,DEM,Kamala D. Harris,226,87,0,139
Westmoreland,SALEM TOWNSHIP HUGUS,President,,DEM,Kamala D. Harris,98,28,0,70
Westmoreland,SALEM TOWNSHIP MECHLINGS,President,,DEM,Kamala D. Harris,72,29,0,43
Westmoreland,SALEM TOWNSHIP NEW SALEM,President,,DEM,Kamala D. Harris,428,190,1,237
