county,precinct,office,district,party,candidates,votes,,,
Lancaster,Lancaster City - 7th Ward - 8th Precinct (LS),U.S. Senate,,REP,Lou Barletta,116,,,
Lancaster,Lancaster City - 8th Ward - 1st Precinct,U.S. Senate,,REP,Lou Barletta,41,,,
Lancaster,Lancaster City - 8th Ward - 2nd Precinct,U.S. Senate,,REP,Lou Barletta,34,,,
Lancaster,Lancaster City - 8th Ward - 3rd Precinct,U.S. Senate,,REP,Lou Barletta,71,,,
Lancaster,Lancaster City - 8th Ward - 4th Precinct,U.S. Senate,,REP,Lou Barletta,132,,,
Lancaster,Lancaster City - 8th Ward - 5th Precinct,U.S. Senate,,REP,Lou Barletta,50,,,
Lancaster,Lancaster City - 8th Ward - 6th Precinct,U.S. Senate,,REP,Lou Barletta,64,,,
Lancaster,Lancaster City - 8th Ward - 7th Precinct,U.S. Senate,,REP,Lou Barletta,153,,,
Lancaster,Lancaster City - 8th Ward - 8th Precinct,U.S. Senate,,REP,Lou Barletta,127,,,
Lancaster,Lancaster City - 8th Ward - 9th Precinct,U.S. Senate,,REP,Lou Barletta,93,,,
Lancaster,Lancaster City - 9th Ward - 1st Precinct,U.S. Senate,,REP,Lou Barletta,108,,,
Lancaster,Lancaster City - 9th Ward - 2nd Precinct,U.S. Senate,,REP,Lou Barletta,46,,,
Lancaster,Lancaster City - 9th Ward - 3rd Precinct,U.S. Senate,,REP,Lou Barletta,81,,,
Lancaster,Lancaster City - 9th Ward - 4th Precinct,U.S. Senate,,REP,Lou Barletta,162,,,
Lancaster,Lancaster City - 9th Ward - 5th Precinct,U.S. Senate,,REP,Lou Barletta,127,,,
Lancaster,Adamstown Boro,U.S. Senate,,REP,Lou Barletta,438,,,
Lancaster,Akron Boro - East Dist,U.S. Senate,,REP,Lou Barletta,415,,,
Lancaster,Akron Boro - West Dist,U.S. Senate,,REP,Lou Barletta,614,,,
Lancaster,Christiana Boro,U.S. Senate,,REP,Lou Barletta,166,,,
Lancaster,Columbia Boro - 1st Ward,U.S. Senate,,REP,Lou Barletta,131,,,
Lancaster,Columbia Boro - 4th Ward,U.S. Senate,,REP,Lou Barletta,166,,,
Lancaster,Columbia Boro - 5th Ward,U.S. Senate,,REP,Lou Barletta,164,,,
Lancaster,Columbia Boro - 6th Ward,U.S. Senate,,REP,Lou Barletta,401,,,
Lancaster,Columbia Boro - 7th Ward,U.S. Senate,,REP,Lou Barletta,230,,,
Lancaster,Columbia Boro - 9th Ward,U.S. Senate,,REP,Lou Barletta,174,,,
Lancaster,Denver Boro,U.S. Senate,,REP,Lou Barletta,822,,,
Lancaster,East Petersburg Boro North,U.S. Senate,,REP,Lou Barletta,289,,,
Lancaster,East Petersburg Boro South,U.S. Senate,,REP,Lou Barletta,282,,,
Lancaster,East Petersburg Boro West,U.S. Senate,,REP,Lou Barletta,339,,,
Lancaster,Elizabethtown Boro - 1st Ward,U.S. Senate,,REP,Lou Barletta,553,,,
Lancaster,Elizabethtown Boro - 2nd Ward,U.S. Senate,,REP,Lou Barletta,463,,,
Lancaster,Elizabethtown Boro - 3rd Ward - 1st Precinct,U.S. Senate,,REP,Lou Barletta,270,,,
Lancaster,Elizabethtown Boro - 3rd Ward - 2nd Precinct,U.S. Senate,,REP,Lou Barletta,481,,,
Lancaster,Elizabethtown Boro - 3rd Ward - 3rd Precinct,U.S. Senate,,REP,Lou Barletta,276,,,
Lancaster,Ephrata Boro - 1st Ward,U.S. Senate,,REP,Lou Barletta,576,,,
Lancaster,Ephrata Boro - 2nd Ward,U.S. Senate,,REP,Lou Barletta,701,,,
Lancaster,Ephrata Boro - 3rd Ward,U.S. Senate,,REP,Lou Barletta,792,,,
Lancaster,Ephrata Boro - 4th Ward,U.S. Senate,,REP,Lou Barletta,543,,,
Lancaster,Lititz Boro - 1st Ward - 1st Precinct,U.S. Senate,,REP,Lou Barletta,167,,,
Lancaster,Lititz Boro - 1st Ward - 2nd Precinct,U.S. Senate,,REP,Lou Barletta,257,,,
Lancaster,Lititz Boro - 2nd Ward - 1st Precinct,U.S. Senate,,REP,Lou Barletta,286,,,
Lancaster,Lititz Boro - 2nd Ward - 2nd Precinct,U.S. Senate,,REP,Lou Barletta,395,,,
Lancaster,Lititz Boro - 3rd Ward - 1st Precinct,U.S. Senate,,REP,Lou Barletta,374,,,
Lancaster,Lititz Boro - 3rd Ward - 2nd Precinct,U.S. Senate,,REP,Lou Barletta,491,,,
Lancaster,Manheim Boro - 1st Ward,U.S. Senate,,REP,Lou Barletta,560,,,
Lancaster,Manheim Boro - 2nd Ward,U.S. Senate,,REP,Lou Barletta,422,,,
Lancaster,Marietta Boro - 1st Dist,U.S. Senate,,REP,Lou Barletta,239,,,
Lancaster,Marietta Boro - 2nd Dist,U.S. Senate,,REP,Lou Barletta,212,,,
Lancaster,Millersville Boro - 1st Dist,U.S. Senate,,REP,Lou Barletta,247,,,
Lancaster,Millersville Boro - 2nd Dist,U.S. Senate,,REP,Lou Barletta,330,,,
Lancaster,Millersville Boro - 3rd Dist,U.S. Senate,,REP,Lou Barletta,242,,,
Lancaster,Millersville Boro - 4th Dist,U.S. Senate,,REP,Lou Barletta,165,,,
Lancaster,Mount Joy Boro - East Ward,U.S. Senate,,REP,Lou Barletta,341,,,
Lancaster,Mount Joy Boro - Florin Ward,U.S. Senate,,REP,Lou Barletta,881,,,
Lancaster,Mount Joy Boro - West Ward,U.S. Senate,,REP,Lou Barletta,507,,,
Lancaster,Mountville Boro,U.S. Senate,,REP,Lou Barletta,575,,,
Lancaster,New Holland Boro - 1st Dist,U.S. Senate,,REP,Lou Barletta,452,,,
Lancaster,New Holland Boro - 2nd Dist,U.S. Senate,,REP,Lou Barletta,545,,,
Lancaster,New Holland Boro - 3rd Dist,U.S. Senate,,REP,Lou Barletta,372,,,
Lancaster,Quarryville Boro,U.S. Senate,,REP,Lou Barletta,648,,,
Lancaster,Strasburg Boro - 1st Ward,U.S. Senate,,REP,Lou Barletta,438,,,
Lancaster,Strasburg Boro - 3rd Ward,U.S. Senate,,REP,Lou Barletta,366,,,
Lancaster,Terre Hill Boro,U.S. Senate,,REP,Lou Barletta,368,,,
Lancaster,Bart Twp,U.S. Senate,,REP,Lou Barletta,394,,,
Lancaster,Brecknock Twp - Bowmansville Dist,U.S. Senate,,REP,Lou Barletta,1097,,,
Lancaster,Brecknock Twp - Muddy Creek Dist,U.S. Senate,,REP,Lou Barletta,637,,,
Lancaster,Caernarvon Twp,U.S. Senate,,REP,Lou Barletta,907,,,
Lancaster,Clay Twp - North,U.S. Senate,,REP,Lou Barletta,746,,,
Lancaster,Clay Twp - South,U.S. Senate,,REP,Lou Barletta,922,,,
Lancaster,Cocalico East Twp - Smokestown Dist,U.S. Senate,,REP,Lou Barletta,802,,,
Lancaster,Cocalico East Twp - Swartzville Dist,U.S. Senate,,REP,Lou Barletta,458,,,
Lancaster,Cocalico East Twp - Stevens Dist,U.S. Senate,,REP,Lou Barletta,522,,,
Lancaster,Cocalico East Twp - Reamstown Dist,U.S. Senate,,REP,Lou Barletta,758,,,
Lancaster,Cocalico West Twp - Reinholds Dist,U.S. Senate,,REP,Lou Barletta,713,,,
Lancaster,Cocalico West Twp - Schoeneck Dist,U.S. Senate,,REP,Lou Barletta,928,,,
Lancaster,Colerain Twp,U.S. Senate,,REP,Lou Barletta,751,,,
Lancaster,Conestoga Twp,U.S. Senate,,REP,Lou Barletta,997,,,
Lancaster,Conoy Twp,U.S. Senate,,REP,Lou Barletta,952,,,
Lancaster,Donegal East Twp - Maytown Dist,U.S. Senate,,REP,Lou Barletta,615,,,
Lancaster,Donegal East Twp - Springville Dist,U.S. Senate,,REP,Lou Barletta,857,,,
Lancaster,Donegal East Twp - Maytown West Dist,U.S. Senate,,REP,Lou Barletta,607,,,
Lancaster,Donegal West Twp - 1st Dist,U.S. Senate,,REP,Lou Barletta,496,,,
Lancaster,Donegal West Twp - 2nd Dist,U.S. Senate,,REP,Lou Barletta,722,,,
Lancaster,Donegal West Twp - 3rd Dist,U.S. Senate,,REP,Lou Barletta,788,,,
Lancaster,Donegal West Twp - 4th Dist,U.S. Senate,,REP,Lou Barletta,590,,,
Lancaster,Drumore Twp,U.S. Senate,,REP,Lou Barletta,524,,,
Lancaster,Drumore East Twp,U.S. Senate,,REP,Lou Barletta,918,,,
Lancaster,Earl Twp - Martindale Dist,U.S. Senate,,REP,Lou Barletta,572,,,
Lancaster,Earl Twp - New Holland Dist,U.S. Senate,,REP,Lou Barletta,938,,,
Lancaster,Earl East Twp - Blue Ball Dist,U.S. Senate,,REP,Lou Barletta,847,,,
Lancaster,Earl East Twp - Terre Hill Dist,U.S. Senate,,REP,Lou Barletta,559,,,
Lancaster,Earl West Twp - Earlville Dist,U.S. Senate,,REP,Lou Barletta,619,,,
Lancaster,Earl West Twp - Farmersville Dist,U.S. Senate,,REP,Lou Barletta,556,,,
Lancaster,Earl West Twp - North District,U.S. Senate,,REP,Lou Barletta,542,,,
Lancaster,Eden Twp,U.S. Senate,,REP,Lou Barletta,346,,,
Lancaster,Elizabeth Twp,U.S. Senate,,REP,Lou Barletta,1111,,,
Lancaster,Ephrata Twp - Lincoln Dist,U.S. Senate,,REP,Lou Barletta,676,,,
Lancaster,Ephrata Twp - Murrell Dist,U.S. Senate,,REP,Lou Barletta,995,,,
Lancaster,Ephrata Twp - Trout Run Dist,U.S. Senate,,REP,Lou Barletta,484,,,
Lancaster,Fulton Twp,U.S. Senate,,REP,Lou Barletta,599,,,
Lancaster,Hempfield East Twp - Barrcrest Dist,U.S. Senate,,REP,Lou Barletta,187,,,
Lancaster,Hempfield East Twp - Centerville Dist,U.S. Senate,,REP,Lou Barletta,590,,,
Lancaster,Hempfield East Twp - Cherry Hill Dist,U.S. Senate,,REP,Lou Barletta,228,,,
Lancaster,Hempfield East Twp - Chestnut Ridge Dist,U.S. Senate,,REP,Lou Barletta,529,,,
Lancaster,Hempfield East Twp - Friendly Dist,U.S. Senate,,REP,Lou Barletta,221,,,
Lancaster,Hempfield East Twp - Spring Dist,U.S. Senate,,REP,Lou Barletta,503,,,
Lancaster,Hempfield East Twp - Hempland Dist,U.S. Senate,,REP,Lou Barletta,205,,,
Lancaster,Hempfield East Twp - Indian Springs Dist,U.S. Senate,,REP,Lou Barletta,407,,,
Lancaster,Hempfield East Twp - Kings District,U.S. Senate,,REP,Lou Barletta,320,,,
Lancaster,Hempfield East Twp - Landisville Dist,U.S. Senate,,REP,Lou Barletta,419,,,
Lancaster,Hempfield East Twp - Millcreek Dist,U.S. Senate,,REP,Lou Barletta,473,,,
Lancaster,Hempfield East Twp - Petersburg Dist,U.S. Senate,,REP,Lou Barletta,424,,,
Lancaster,Hempfield East Twp - Pleasant View Dist,U.S. Senate,,REP,Lou Barletta,407,,,
Lancaster,Hempfield East Twp - Rohrerstown Dist,U.S. Senate,,REP,Lou Barletta,382,,,
Lancaster,Hempfield East Twp - Scotland Dist,U.S. Senate,,REP,Lou Barletta,516,,,
Lancaster,Hempfield West Twp - Chestnut Hill Dist,U.S. Senate,,REP,Lou Barletta,526,,,
Lancaster,Hempfield West Twp - Farmdale Dist,U.S. Senate,,REP,Lou Barletta,628,,,
Lancaster,Hempfield West Twp - Ironville Dist,U.S. Senate,,REP,Lou Barletta,530,,,
Lancaster,Hempfield West Twp - Silver Spring Dist,U.S. Senate,,REP,Lou Barletta,535,,,
Lancaster,Hempfield West Twp - Oyster Point Dist,U.S. Senate,,REP,Lou Barletta,616,,,
Lancaster,Hempfield West Twp - Highland Park Dist,U.S. Senate,,REP,Lou Barletta,305,,,
Lancaster,Hempfield West Twp - Salunga Dist,U.S. Senate,,REP,Lou Barletta,459,,,
Lancaster,Lampeter East Twp - 1st Dist,U.S. Senate,,REP,Lou Barletta,511,,,
Lancaster,Lampeter East Twp - 2nd Dist,U.S. Senate,,REP,Lou Barletta,512,,,
Lancaster,Lampeter East Twp - 3rd Dist,U.S. Senate,,REP,Lou Barletta,462,,,
Lancaster,Lampeter East Twp - 4th Dist,U.S. Senate,,REP,Lou Barletta,309,,,
Lancaster,Lampeter East Twp - 5th Dist,U.S. Senate,,REP,Lou Barletta,309,,,
Lancaster,Lampeter East Twp - 6th Dist,U.S. Senate,,REP,Lou Barletta,329,,,
Lancaster,Lampeter East Twp - 7th Dist,U.S. Senate,,REP,Lou Barletta,646,,,
Lancaster,Lampeter East Twp - 8th Dist,U.S. Senate,,REP,Lou Barletta,341,,,
Lancaster,Lampeter West Twp - Lampeter Dist,U.S. Senate,,REP,Lou Barletta,614,,,
Lancaster,Lampeter West Twp - Lyndon Dist,U.S. Senate,,REP,Lou Barletta,544,,,
Lancaster,Lampeter West Twp - Willow Street Dist,U.S. Senate,,REP,Lou Barletta,683,,,
Lancaster,Lampeter West Twp - Locust Dist,U.S. Senate,,REP,Lou Barletta,783,,,
Lancaster,Lampeter West Twp - Millport Dist,U.S. Senate,,REP,Lou Barletta,591,,,
Lancaster,Lampeter West Twp - Lakes Dist,U.S. Senate,,REP,Lou Barletta,604,,,
Lancaster,Lampeter West Twp - Windy Hill Dist,U.S. Senate,,REP,Lou Barletta,936,,,
Lancaster,Lancaster Twp - 1st Dist,U.S. Senate,,REP,Lou Barletta,142,,,
Lancaster,Lancaster Twp - 2nd Dist,U.S. Senate,,REP,Lou Barletta,94,,,
Lancaster,Lancaster Twp - 3rd Dist,U.S. Senate,,REP,Lou Barletta,128,,,
Lancaster,Lancaster Twp - 4th Dist,U.S. Senate,,REP,Lou Barletta,230,,,
Lancaster,Lancaster Twp - 5th Dist,U.S. Senate,,REP,Lou Barletta,220,,,
Lancaster,Lancaster Twp - 6th Dist,U.S. Senate,,REP,Lou Barletta,240,,,
Lancaster,Lancaster Twp - 7th Dist,U.S. Senate,,REP,Lou Barletta,250,,,
Lancaster,Lancaster Twp - 8th Dist,U.S. Senate,,REP,Lou Barletta,294,,,
Lancaster,Lancaster Twp - 9th Dist,U.S. Senate,,REP,Lou Barletta,328,,,
Lancaster,Leacock Twp,U.S. Senate,,REP,Lou Barletta,826,,,
Lancaster,Leacock Upper Twp - Bareville Dist,U.S. Senate,,REP,Lou Barletta,651,,,
Lancaster,Leacock Upper Twp - Leacock Dist,U.S. Senate,,REP,Lou Barletta,520,,,
Lancaster,Leacock Upper Twp - Leola Dist,U.S. Senate,,REP,Lou Barletta,428,,,
Lancaster,Little Britain Twp,U.S. Senate,,REP,Lou Barletta,876,,,
Lancaster,Manheim Twp - 1st Dist,U.S. Senate,,REP,Lou Barletta,528,,,
Lancaster,Manheim Twp - 2nd Dist,U.S. Senate,,REP,Lou Barletta,462,,,
Lancaster,Manheim Twp - 3rd Dist,U.S. Senate,,REP,Lou Barletta,340,,,
Lancaster,Manheim Twp - 4th Dist,U.S. Senate,,REP,Lou Barletta,361,,,
Lancaster,Manheim Twp - 5th Dist,U.S. Senate,,REP,Lou Barletta,400,,,
Lancaster,Manheim Twp - 6th Dist,U.S. Senate,,REP,Lou Barletta,516,,,
Lancaster,Manheim Twp - 7th Dist - 41st,U.S. Senate,,REP,Lou Barletta,80,,,
Lancaster,Manheim Twp - 7th Dist - 96th,U.S. Senate,,REP,Lou Barletta,40,,,
Lancaster,Manheim Twp - 8th Dist,U.S. Senate,,REP,Lou Barletta,249,,,
Lancaster,Manheim Twp - 9th Dist,U.S. Senate,,REP,Lou Barletta,301,,,
Lancaster,Manheim Twp - 10th Dist,U.S. Senate,,REP,Lou Barletta,436,,,
Lancaster,Manheim Twp - 11th Dist,U.S. Senate,,REP,Lou Barletta,182,,,
Lancaster,Manheim Twp - 12th Dist,U.S. Senate,,REP,Lou Barletta,303,,,
Lancaster,Manheim Twp - 13th Dist,U.S. Senate,,REP,Lou Barletta,578,,,
Lancaster,Manheim Twp - 14th Dist,U.S. Senate,,REP,Lou Barletta,340,,,
Lancaster,Manheim Twp - 15th Dist,U.S. Senate,,REP,Lou Barletta,340,,,
Lancaster,Manheim Twp - 16th Dist,U.S. Senate,,REP,Lou Barletta,698,,,
Lancaster,Manheim Twp - 17th Dist,U.S. Senate,,REP,Lou Barletta,279,,,
Lancaster,Manheim Twp - 18th Dist,U.S. Senate,,REP,Lou Barletta,309,,,
Lancaster,Manheim Twp - 19th Dist,U.S. Senate,,REP,Lou Barletta,265,,,
Lancaster,Manheim Twp - 20th Dist,U.S. Senate,,REP,Lou Barletta,572,,,
Lancaster,Manheim Twp - 21st Dist,U.S. Senate,,REP,Lou Barletta,586,,,
Lancaster,Manheim Twp - 22nd Dist,U.S. Senate,,REP,Lou Barletta,311,,,
Lancaster,Manheim Twp - 23rd Dist,U.S. Senate,,REP,Lou Barletta,597,,,
Lancaster,Manor Twp - Bethel Dist,U.S. Senate,,REP,Lou Barletta,207,,,
Lancaster,Manor Twp - Hambright Dist,U.S. Senate,,REP,Lou Barletta,519,,,
Lancaster,Manor Twp - Indiantown Dist,U.S. Senate,,REP,Lou Barletta,485,,,
Lancaster,Manor Twp - Leisure Dist,U.S. Senate,,REP,Lou Barletta,832,,,
Lancaster,Manor Twp - Manor New Dist,U.S. Senate,,REP,Lou Barletta,708,,,
Lancaster,Manor Twp - Washington Boro Dist,U.S. Senate,,REP,Lou Barletta,485,,,
Lancaster,Manor Twp - West Lancaster Dist,U.S. Senate,,REP,Lou Barletta,397,,,
Lancaster,Manor Twp - New East Dist,U.S. Senate,,REP,Lou Barletta,708,,,
Lancaster,Manor Twp - Hershey Mill Dist,U.S. Senate,,REP,Lou Barletta,294,,,
Lancaster,Martic Twp - Marticville Dist,U.S. Senate,,REP,Lou Barletta,737,,,
Lancaster,Martic Twp - Holtwood Dist,U.S. Senate,,REP,Lou Barletta,506,,,
Lancaster,Mount Joy Twp - Milton Grove Dist,U.S. Senate,,REP,Lou Barletta,708,,,
Lancaster,Mount Joy Twp - Fairview,U.S. Senate,,REP,Lou Barletta,684,,,
Lancaster,Mount Joy Twp - Cloverleaf,U.S. Senate,,REP,Lou Barletta,598,,,
Lancaster,Mount Joy Twp - Hershey Road,U.S. Senate,,REP,Lou Barletta,715,,,
Lancaster,Paradise Twp,U.S. Senate,,REP,Lou Barletta,979,,,
Lancaster,Penn Twp - Junction Dist,U.S. Senate,,REP,Lou Barletta,968,,,
Lancaster,Penn Twp - South Penn Dist,U.S. Senate,,REP,Lou Barletta,794,,,
Lancaster,Penn Twp - Penryn,U.S. Senate,,REP,Lou Barletta,779,,,
Lancaster,Pequea Twp - West Willow Dist,U.S. Senate,,REP,Lou Barletta,835,,,
Lancaster,Pequea Twp - New Danville Dist,U.S. Senate,,REP,Lou Barletta,547,,,
Lancaster,Providence Twp - East Dist,U.S. Senate,,REP,Lou Barletta,826,,,
Lancaster,Providence Twp - West Dist,U.S. Senate,,REP,Lou Barletta,729,,,
Lancaster,Rapho Twp - Sporting Hill Dist,U.S. Senate,,REP,Lou Barletta,751,,,
Lancaster,Rapho Twp - Elm Tree I Dist,U.S. Senate,,REP,Lou Barletta,614,,,
Lancaster,Rapho Twp - Union Square Dist,U.S. Senate,,REP,Lou Barletta,846,,,
Lancaster,Rapho Twp - Elm Tree II Dist,U.S. Senate,,REP,Lou Barletta,770,,,
Lancaster,Rapho Twp - Willow Creek Dist,U.S. Senate,,REP,Lou Barletta,577,,,
Lancaster,Sadsbury Twp,U.S. Senate,,REP,Lou Barletta,542,,,
Lancaster,Salisbury Twp - Cambridge Dist,U.S. Senate,,REP,Lou Barletta,612,,,
Lancaster,Salisbury Twp - Gap Dist,U.S. Senate,,REP,Lou Barletta,507,,,
Lancaster,Salisbury Twp - White Horse Dist,U.S. Senate,,REP,Lou Barletta,678,,,
Lancaster,Strasburg Twp,U.S. Senate,,REP,Lou Barletta,999,,,
Lancaster,Warwick Twp - Brunnerville Dist,U.S. Senate,,REP,Lou Barletta,611,,,
Lancaster,Warwick Twp - Kissel Hill Dist,U.S. Senate,,REP,Lou Barletta,574,,,
Lancaster,Warwick Twp - Rothsville Dist,U.S. Senate,,REP,Lou Barletta,554,,,
Lancaster,Warwick Twp - Woodcrest Dist,U.S. Senate,,REP,Lou Barletta,383,,,
Lancaster,Warwick Twp - Clay Newport Dist,U.S. Senate,,REP,Lou Barletta,650,,,
Lancaster,Warwick Twp - Hilltop Manor Dist,U.S. Senate,,REP,Lou Barletta,410,,,
Lancaster,Warwick Twp - Millport Dist,U.S. Senate,,REP,Lou Barletta,438,,,
Lancaster,Warwick Twp - Newport West Dist,U.S. Senate,,REP,Lou Barletta,618,,,
Lancaster,Warwick Twp - Southwest Dist,U.S. Senate,,REP,Lou Barletta,662,,,
Lancaster,Lancaster City - 1st Ward,U.S. Senate,,GRN,Neal Gale,1,,,
Lancaster,Lancaster City - 2nd Ward - 1st Precinct,U.S. Senate,,GRN,Neal Gale,3,,,
Lancaster,Lancaster City - 2nd Ward - 2nd Precinct,U.S. Senate,,GRN,Neal Gale,5,,,
Lancaster,Lancaster City - 3rd Ward,U.S. Senate,,GRN,Neal Gale,3,,,
Lancaster,Lancaster City - 4th Ward - 1st Precinct,U.S. Senate,,GRN,Neal Gale,5,,,
Lancaster,Lancaster City - 4th Ward - 2nd Precinct,U.S. Senate,,GRN,Neal Gale,1,,,
Lancaster,Lancaster City - 5th Ward - 1st Precinct,U.S. Senate,,GRN,Neal Gale,11,,,
Lancaster,Lancaster City - 5th Ward - 2nd Precinct,U.S. Senate,,GRN,Neal Gale,9,,,
Lancaster,Lancaster City - 5th Ward - 3rd Precinct,U.S. Senate,,GRN,Neal Gale,4,,,
Lancaster,Lancaster City - 6th Ward - 1st Precinct,U.S. Senate,,GRN,Neal Gale,9,,,
Lancaster,Lancaster City - 6th Ward - 2nd Precinct,U.S. Senate,,GRN,Neal Gale,4,,,
Lancaster,Lancaster City - 6th Ward - 3rd Precinct,U.S. Senate,,GRN,Neal Gale,8,,,
Lancaster,Lancaster City - 6th Ward - 4th Precinct,U.S. Senate,,GRN,Neal Gale,5,,,
Lancaster,Lancaster City - 6th Ward - 5th Precinct,U.S. Senate,,GRN,Neal Gale,6,,,
Lancaster,Lancaster City - 6th Ward - 6th Precinct,U.S. Senate,,GRN,Neal Gale,2,,,
Lancaster,Lancaster City - 6th Ward - 7th Precinct,U.S. Senate,,GRN,Neal Gale,6,,,
Lancaster,Lancaster City - 6th Ward - 8th Precinct,U.S. Senate,,GRN,Neal Gale,9,,,
Lancaster,Lancaster City - 7th Ward - 3rd Precinct,U.S. Senate,,GRN,Neal Gale,1,,,
Lancaster,Lancaster City - 7th Ward - 5th Precinct,U.S. Senate,,GRN,Neal Gale,2,,,
Lancaster,Lancaster City - 7th Ward - 6th Precinct,U.S. Senate,,GRN,Neal Gale,2,,,
Lancaster,Lancaster City - 7th Ward - 7th Precinct,U.S. Senate,,GRN,Neal Gale,1,,,
Lancaster,Lancaster City - 7th Ward - 8th Precinct (LS),U.S. Senate,,GRN,Neal Gale,2,,,
Lancaster,Lancaster City - 8th Ward - 1st Precinct,U.S. Senate,,GRN,Neal Gale,2,,,
Lancaster,Lancaster City - 8th Ward - 2nd Precinct,U.S. Senate,,GRN,Neal Gale,3,,,
Lancaster,Lancaster City - 8th Ward - 3rd Precinct,U.S. Senate,,GRN,Neal Gale,2,,,
Lancaster,Lancaster City - 8th Ward - 4th Precinct,U.S. Senate,,GRN,Neal Gale,9,,,
Lancaster,Lancaster City - 8th Ward - 5th Precinct,U.S. Senate,,GRN,Neal Gale,6,,,
Lancaster,Lancaster City - 8th Ward - 6th Precinct,U.S. Senate,,GRN,Neal Gale,3,,,
Lancaster,Lancaster City - 8th Ward - 7th Precinct,U.S. Senate,,GRN,Neal Gale,11,,,
Lancaster,Lancaster City - 8th Ward - 8th Precinct,U.S. Senate,,GRN,Neal Gale,2,,,
Lancaster,Lancaster City - 8th Ward - 9th Precinct,U.S. Senate,,GRN,Neal Gale,1,,,
Lancaster,Lancaster City - 9th Ward - 1st Precinct,U.S. Senate,,GRN,Neal Gale,7,,,
Lancaster,Lancaster City - 9th Ward - 2nd Precinct,U.S. Senate,,GRN,Neal Gale,1,,,
Lancaster,Lancaster City - 9th Ward - 3rd Precinct,U.S. Senate,,GRN,Neal Gale,6,,,
Lancaster,Lancaster City - 9th Ward - 4th Precinct,U.S. Senate,,GRN,Neal Gale,25,,,
Lancaster,Lancaster City - 9th Ward - 5th Precinct,U.S. Senate,,GRN,Neal Gale,4,,,
Lancaster,Adamstown Boro,U.S. Senate,,GRN,Neal Gale,2,,,
Lancaster,Akron Boro - East Dist,U.S. Senate,,GRN,Neal Gale,7,,,
Lancaster,Akron Boro - West Dist,U.S. Senate,,GRN,Neal Gale,9,,,
Lancaster,Christiana Boro,U.S. Senate,,GRN,Neal Gale,6,,,
Lancaster,Columbia Boro - 1st Ward,U.S. Senate,,GRN,Neal Gale,4,,,
Lancaster,Columbia Boro - 4th Ward,U.S. Senate,,GRN,Neal Gale,5,,,
Lancaster,Columbia Boro - 5th Ward,U.S. Senate,,GRN,Neal Gale,3,,,
Lancaster,Columbia Boro - 6th Ward,U.S. Senate,,GRN,Neal Gale,8,,,
Lancaster,Columbia Boro - 7th Ward,U.S. Senate,,GRN,Neal Gale,3,,,
Lancaster,Columbia Boro - 9th Ward,U.S. Senate,,GRN,Neal Gale,4,,,
Lancaster,Denver Boro,U.S. Senate,,GRN,Neal Gale,13,,,
Lancaster,East Petersburg Boro North,U.S. Senate,,GRN,Neal Gale,7,,,
Lancaster,East Petersburg Boro South,U.S. Senate,,GRN,Neal Gale,9,,,
Lancaster,East Petersburg Boro West,U.S. Senate,,GRN,Neal Gale,8,,,
Lancaster,Elizabethtown Boro - 1st Ward,U.S. Senate,,GRN,Neal Gale,15,,,
Lancaster,Elizabethtown Boro - 2nd Ward,U.S. Senate,,GRN,Neal Gale,6,,,
Lancaster,Elizabethtown Boro - 3rd Ward - 1st Precinct,U.S. Senate,,GRN,Neal Gale,5,,,
Lancaster,Elizabethtown Boro - 3rd Ward - 2nd Precinct,U.S. Senate,,GRN,Neal Gale,4,,,
Lancaster,Elizabethtown Boro - 3rd Ward - 3rd Precinct,U.S. Senate,,GRN,Neal Gale,4,,,
Lancaster,Ephrata Boro - 1st Ward,U.S. Senate,,GRN,Neal Gale,12,,,
Lancaster,Ephrata Boro - 2nd Ward,U.S. Senate,,GRN,Neal Gale,13,,,
Lancaster,Ephrata Boro - 3rd Ward,U.S. Senate,,GRN,Neal Gale,12,,,
Lancaster,Ephrata Boro - 4th Ward,U.S. Senate,,GRN,Neal Gale,10,,,
Lancaster,Lititz Boro - 1st Ward - 1st Precinct,U.S. Senate,,GRN,Neal Gale,5,,,
Lancaster,Lititz Boro - 1st Ward - 2nd Precinct,U.S. Senate,,GRN,Neal Gale,3,,,
Lancaster,Lititz Boro - 2nd Ward - 1st Precinct,U.S. Senate,,GRN,Neal Gale,7,,,
Lancaster,Lititz Boro - 2nd Ward - 2nd Precinct,U.S. Senate,,GRN,Neal Gale,9,,,
Lancaster,Lititz Boro - 3rd Ward - 1st Precinct,U.S. Senate,,GRN,Neal Gale,6,,,
Lancaster,Lititz Boro - 3rd Ward - 2nd Precinct,U.S. Senate,,GRN,Neal Gale,14,,,
Lancaster,Manheim Boro - 1st Ward,U.S. Senate,,GRN,Neal Gale,12,,,
Lancaster,Manheim Boro - 2nd Ward,U.S. Senate,,GRN,Neal Gale,10,,,
Lancaster,Marietta Boro - 1st Dist,U.S. Senate,,GRN,Neal Gale,5,,,
Lancaster,Marietta Boro - 2nd Dist,U.S. Senate,,GRN,Neal Gale,7,,,
Lancaster,Millersville Boro - 1st Dist,U.S. Senate,,GRN,Neal Gale,4,,,
Lancaster,Millersville Boro - 2nd Dist,U.S. Senate,,GRN,Neal Gale,5,,,
Lancaster,Millersville Boro - 3rd Dist,U.S. Senate,,GRN,Neal Gale,10,,,
