county,precinct,office,district,party,candidate,votes,election_day,mail,provisional,extra
Franklin,Antrim Twp-Fifth Dst,President,,,Write-In: West Kanye (All Variants),1,1,0,0,0
Franklin,Antrim Twp-Fifth Dst,President,,,Write-In: Invalid,1,0,1,0,0
Franklin,Antrim Twp-Fifth Dst,President,,,Write-In: Hawkins Howie (All Variants),0,0,0,0,0
Franklin,Antrim Twp-Fifth Dst,President,,,Write-In: Donald Trump,0,0,0,0,0
Franklin,Antrim Twp-Fifth Dst,President,,,Write-In: Blank,0,0,0,0,0
Franklin,Antrim Twp-Fifth Dst,President,,,Write-In: Simmons Jade (All Variants),0,0,0,0,0
Franklin,Antrim Twp-Fifth Dst,President,,,Write-In Totals,6,2,4,0,0
Franklin,Antrim Twp-Fifth Dst,President,,,Not Assigned,0,0,0,0,0
Franklin,Antrim Twp-Fifth Dst,President,,,Overvotes,0,0,0,0,0
Franklin,Antrim Twp-Fifth Dst,President,,,Undervotes,5,3,2,0,0
Franklin,Antrim Twp-Fifth Dst,ATTORNEY GENERAL,,REP,HEATHER HEIDELBAUGH,2185,1852,307,26,0
Franklin,Antrim Twp-Fifth Dst,ATTORNEY GENERAL,,DEM,JOSH SHAPIRO,571,249,316,6,0
Franklin,Antrim Twp-Fifth Dst,ATTORNEY GENERAL,,LIB,DANIEL WASSMER,49,37,11,1,0
Franklin,Antrim Twp-Fifth Dst,ATTORNEY GENERAL,,GRE,RICHARD L. WEISS,15,10,5,0,0
Franklin,Antrim Twp-Fifth Dst,ATTORNEY GENERAL,,,Write-In: Blank,0,0,0,0,0
Franklin,Antrim Twp-Fifth Dst,ATTORNEY GENERAL,,,Write-In: Scattered,0,0,0,0,0
Franklin,Antrim Twp-Fifth Dst,ATTORNEY GENERAL,,,Write-In: Invalid,0,0,0,0,0
Franklin,Antrim Twp-Fifth Dst,ATTORNEY GENERAL,,,Write-In Totals,0,0,0,0,0
Franklin,Antrim Twp-Fifth Dst,ATTORNEY GENERAL,,,Not Assigned,0,0,0,0,0
Franklin,Antrim Twp-Fifth Dst,ATTORNEY GENERAL,,,Overvotes,0,0,0,0,0
Franklin,Antrim Twp-Fifth Dst,ATTORNEY GENERAL,,,Undervotes,54,44,9,1,0
Franklin,Antrim Twp-Fifth Dst,AUDITOR GENERAL,,REP,TIMOTHY DEFOOR,2204,1860,318,26,0
Franklin,Antrim Twp-Fifth Dst,AUDITOR GENERAL,,DEM,NINA AHMAD,494,199,290,5,0
Franklin,Antrim Twp-Fifth Dst,AUDITOR GENERAL,,LIB,JENNIFER MOORE,95,71,22,2,0
Franklin,Antrim Twp-Fifth Dst,AUDITOR GENERAL,,GRE,OLIVIA FAISON,22,17,5,0,0
Franklin,Antrim Twp-Fifth Dst,AUDITOR GENERAL,,,Write-In: Blank,0,0,0,0,0
Franklin,Antrim Twp-Fifth Dst,AUDITOR GENERAL,,,Write-In: Invalid,0,0,0,0,0
Franklin,Antrim Twp-Fifth Dst,AUDITOR GENERAL,,,Write-In: Scattered,0,0,0,0,0
Franklin,Antrim Twp-Fifth Dst,AUDITOR GENERAL,,,Write-In Totals,0,0,0,0,0
Franklin,Antrim Twp-Fifth Dst,AUDITOR GENERAL,,,Not Assigned,0,0,0,0,0
Franklin,Antrim Twp-Fifth Dst,AUDITOR GENERAL,,,Overvotes,1,1,0,0,0
Franklin,Antrim Twp-Fifth Dst,AUDITOR GENERAL,,,Undervotes,58,44,13,1,0
Franklin,Antrim Twp-Fifth Dst,STATE TREASURER,,REP,STACY L. GARRITY,2196,1852,318,26,0
Franklin,Antrim Twp-Fifth Dst,STATE TREASURER,,DEM,JOE TORSELLA,519,216,298,5,0
Franklin,Antrim Twp-Fifth Dst,STATE TREASURER,,LIB,JOE SOLOSKI,74,57,15,2,0
Franklin,Antrim Twp-Fifth Dst,STATE TREASURER,,GRE,TIMOTHY RUNKLE,22,16,6,0,0
Franklin,Antrim Twp-Fifth Dst,STATE TREASURER,,,Write-In: Blank,0,0,0,0,0
Franklin,Antrim Twp-Fifth Dst,STATE TREASURER,,,Write-In: Invalid,0,0,0,0,0
Franklin,Antrim Twp-Fifth Dst,STATE TREASURER,,,Write-In: Scattered,0,0,0,0,0
Franklin,Antrim Twp-Fifth Dst,STATE TREASURER,,,Write-In Totals,0,0,0,0,0
Franklin,Antrim Twp-Fifth Dst,STATE TREASURER,,,Not Assigned,0,0,0,0,0
Franklin,Antrim Twp-Fifth Dst,STATE TREASURER,,,Overvotes,1,1,0,0,0
Franklin,Antrim Twp-Fifth Dst,STATE TREASURER,,,Undervotes,62,50,11,1,0
Franklin,Antrim Twp-Fifth Dst,U.S. House,13,REP,JOHN JOYCE,2255,1916,311,28,0
Franklin,Antrim Twp-Fifth Dst,U.S. House,13,DEM,TODD ROWLEY,569,236,328,5,0
Franklin,Antrim Twp-Fifth Dst,U.S. House,13,,Write-In: Scattered,1,1,0,0,0
Franklin,Antrim Twp-Fifth Dst,U.S. House,13,,Write-In: Invalid,0,0,0,0,0
Franklin,Antrim Twp-Fifth Dst,U.S. House,13,,Write-In: Blank,0,0,0,0,0
Franklin,Antrim Twp-Fifth Dst,U.S. House,13,,Write-In Totals,1,1,0,0,0
Franklin,Antrim Twp-Fifth Dst,U.S. House,13,,Not Assigned,0,0,0,0,0
Franklin,Antrim Twp-Fifth Dst,U.S. House,13,,Overvotes,1,1,0,0,0
Franklin,Antrim Twp-Fifth Dst,U.S. House,13,,Undervotes,48,38,9,1,0
Franklin,Antrim Twp-Fifth Dst,State House,90,REP,PAUL SCHEMEL,2566,2053,480,33,0
Franklin,Antrim Twp-Fifth Dst,State House,90,,Write-In: Scattered,45,21,24,0,0
Franklin,Antrim Twp-Fifth Dst,State House,90,,Write-In: Invalid,13,8,5,0,0
Franklin,Antrim Twp-Fifth Dst,State House,90,,Write-In: Blank,4,1,3,0,0
Franklin,Antrim Twp-Fifth Dst,State House,90,,Write-In: Laura Jeu,4,1,3,0,0
Franklin,Antrim Twp-Fifth Dst,State House,90,,Write-In Totals,66,31,35,0,0
Franklin,Antrim Twp-Fifth Dst,State House,90,,Not Assigned,0,0,0,0,0
Franklin,Antrim Twp-Fifth Dst,State House,90,,Overvotes,1,1,0,0,0
Franklin,Antrim Twp-Fifth Dst,State House,90,,Undervotes,241,107,133,1,0
Franklin,Chambersburg Boro-1W1P,Registered Voters,,,,1734,,,,
Franklin,Chambersburg Boro-1W1P,Ballots Cast,,,,1293,786,489,18,0
Franklin,Chambersburg Boro-1W1P,Ballots Cast Blank,,,,0,0,0,0,0
Franklin,Chambersburg Boro-1W1P,President,,REP,TRUMP and PENCE,684,554,120,10,0
Franklin,Chambersburg Boro-1W1P,President,,DEM,BIDEN and HARRIS,573,214,352,7,0
Franklin,Chambersburg Boro-1W1P,President,,LIB,JORGENSEN and COHEN,23,13,10,0,0
Franklin,Chambersburg Boro-1W1P,President,,,Write-In: Scattered,3,2,1,0,0
Franklin,Chambersburg Boro-1W1P,President,,,Write-In: Invalid,3,1,2,0,0
Franklin,Chambersburg Boro-1W1P,President,,,Write-In: West Kanye (All Variants),2,1,0,1,0
Franklin,Chambersburg Boro-1W1P,President,,,Write-In: Simmons Jade (All Variants),1,0,1,0,0
Franklin,Chambersburg Boro-1W1P,President,,,Write-In: Hawkins Howie (All Variants),0,0,0,0,0
Franklin,Chambersburg Boro-1W1P,President,,,Write-In: Donald Trump,0,0,0,0,0
Franklin,Chambersburg Boro-1W1P,President,,,Write-In: Carroll Brian (All Variants),0,0,0,0,0
Franklin,Chambersburg Boro-1W1P,President,,,Write-In: Blank,0,0,0,0,0
Franklin,Chambersburg Boro-1W1P,President,,,Write-In Totals,9,4,4,1,0
Franklin,Chambersburg Boro-1W1P,President,,,Not Assigned,0,0,0,0,0
Franklin,Chambersburg Boro-1W1P,President,,,Overvotes,1,0,1,0,0
Franklin,Chambersburg Boro-1W1P,President,,,Undervotes,3,1,2,0,0
Franklin,Chambersburg Boro-1W1P,ATTORNEY GENERAL,,REP,HEATHER HEIDELBAUGH,678,534,135,9,0
Franklin,Chambersburg Boro-1W1P,ATTORNEY GENERAL,,DEM,JOSH SHAPIRO,546,207,332,7,0
Franklin,Chambersburg Boro-1W1P,ATTORNEY GENERAL,,LIB,DANIEL WASSMER,25,17,8,0,0
Franklin,Chambersburg Boro-1W1P,ATTORNEY GENERAL,,GRE,RICHARD L. WEISS,16,9,6,1,0
Franklin,Chambersburg Boro-1W1P,ATTORNEY GENERAL,,,Write-In: Blank,0,0,0,0,0
Franklin,Chambersburg Boro-1W1P,ATTORNEY GENERAL,,,Write-In: Scattered,0,0,0,0,0
Franklin,Chambersburg Boro-1W1P,ATTORNEY GENERAL,,,Write-In: Invalid,0,0,0,0,0
Franklin,Chambersburg Boro-1W1P,ATTORNEY GENERAL,,,Write-In Totals,0,0,0,0,0
Franklin,Chambersburg Boro-1W1P,ATTORNEY GENERAL,,,Not Assigned,0,0,0,0,0
Franklin,Chambersburg Boro-1W1P,ATTORNEY GENERAL,,,Overvotes,1,0,1,0,0
Franklin,Chambersburg Boro-1W1P,ATTORNEY GENERAL,,,Undervotes,27,19,7,1,0
Franklin,Chambersburg Boro-1W1P,AUDITOR GENERAL,,REP,TIMOTHY DEFOOR,685,539,136,10,0
Franklin,Chambersburg Boro-1W1P,AUDITOR GENERAL,,DEM,NINA AHMAD,499,176,317,6,0
Franklin,Chambersburg Boro-1W1P,AUDITOR GENERAL,,LIB,JENNIFER MOORE,50,34,16,0,0
Franklin,Chambersburg Boro-1W1P,AUDITOR GENERAL,,GRE,OLIVIA FAISON,21,13,7,1,0
Franklin,Chambersburg Boro-1W1P,AUDITOR GENERAL,,,Write-In: Blank,0,0,0,0,0
Franklin,Chambersburg Boro-1W1P,AUDITOR GENERAL,,,Write-In: Invalid,0,0,0,0,0
Franklin,Chambersburg Boro-1W1P,AUDITOR GENERAL,,,Write-In: Scattered,0,0,0,0,0
Franklin,Chambersburg Boro-1W1P,AUDITOR GENERAL,,,Write-In Totals,0,0,0,0,0
Franklin,Chambersburg Boro-1W1P,AUDITOR GENERAL,,,Not Assigned,0,0,0,0,0
Franklin,Chambersburg Boro-1W1P,AUDITOR GENERAL,,,Overvotes,2,1,1,0,0
Franklin,Chambersburg Boro-1W1P,AUDITOR GENERAL,,,Undervotes,36,23,12,1,0
Franklin,Chambersburg Boro-1W1P,STATE TREASURER,,REP,STACY L. GARRITY,689,547,134,8,0
Franklin,Chambersburg Boro-1W1P,STATE TREASURER,,DEM,JOE TORSELLA,517,186,325,6,0
Franklin,Chambersburg Boro-1W1P,STATE TREASURER,,LIB,JOE SOLOSKI,37,24,13,0,0
Franklin,Chambersburg Boro-1W1P,STATE TREASURER,,GRE,TIMOTHY RUNKLE,18,8,9,1,0
Franklin,Chambersburg Boro-1W1P,STATE TREASURER,,,Write-In: Blank,0,0,0,0,0
Franklin,Chambersburg Boro-1W1P,STATE TREASURER,,,Write-In: Invalid,0,0,0,0,0
Franklin,Chambersburg Boro-1W1P,STATE TREASURER,,,Write-In: Scattered,0,0,0,0,0
Franklin,Chambersburg Boro-1W1P,STATE TREASURER,,,Write-In Totals,0,0,0,0,0
Franklin,Chambersburg Boro-1W1P,STATE TREASURER,,,Not Assigned,0,0,0,0,0
Franklin,Chambersburg Boro-1W1P,STATE TREASURER,,,Overvotes,1,0,1,0,0
Franklin,Chambersburg Boro-1W1P,STATE TREASURER,,,Undervotes,31,21,7,3,0
Franklin,Chambersburg Boro-1W1P,U.S. House,13,REP,JOHN JOYCE,717,564,143,10,0
Franklin,Chambersburg Boro-1W1P,U.S. House,13,DEM,TODD ROWLEY,551,205,340,6,0
Franklin,Chambersburg Boro-1W1P,U.S. House,13,,Write-In: Scattered,0,0,0,0,0
Franklin,Chambersburg Boro-1W1P,U.S. House,13,,Write-In: Invalid,0,0,0,0,0
Franklin,Chambersburg Boro-1W1P,U.S. House,13,,Write-In: Blank,0,0,0,0,0
Franklin,Chambersburg Boro-1W1P,U.S. House,13,,Write-In Totals,0,0,0,0,0
Franklin,Chambersburg Boro-1W1P,U.S. House,13,,Not Assigned,0,0,0,0,0
Franklin,Chambersburg Boro-1W1P,U.S. House,13,,Overvotes,1,0,1,0,0
Franklin,Chambersburg Boro-1W1P,U.S. House,13,,Undervotes,24,17,5,2,0
Franklin,Chambersburg Boro-1W1P,State Senate,33,REP,DOUG MASTRIANO,707,566,131,10,0
Franklin,Chambersburg Boro-1W1P,State Senate,33,DEM,RICH STERNER,555,204,345,6,0
Franklin,Chambersburg Boro-1W1P,State Senate,33,,Write-In: Scattered,4,0,4,0,0
Franklin,Chambersburg Boro-1W1P,State Senate,33,,Write-In: Invalid,1,0,1,0,0
Franklin,Chambersburg Boro-1W1P,State Senate,33,,Write-In: Blank,0,0,0,0,0
Franklin,Chambersburg Boro-1W1P,State Senate,33,,Write-In Totals,5,0,5,0,0
Franklin,Chambersburg Boro-1W1P,State Senate,33,,Not Assigned,0,0,0,0,0
Franklin,Chambersburg Boro-1W1P,State Senate,33,,Overvotes,1,0,1,0,0
Franklin,Chambersburg Boro-1W1P,State Senate,33,,Undervotes,25,16,7,2,0
Franklin,Chambersburg Boro-1W1P,State House,89,REP,ROB KAUFFMAN,994,678,305,11,0
Franklin,Chambersburg Boro-1W1P,State House,89,,Write-In: Scattered,72,24,48,0,0
Franklin,Chambersburg Boro-1W1P,State House,89,,Write-In: Invalid,26,11,15,0,0
Franklin,Chambersburg Boro-1W1P,State House,89,,Write-In: Blank,3,1,2,0,0
Franklin,Chambersburg Boro-1W1P,State House,89,,Write-In Totals,101,36,65,0,0
Franklin,Chambersburg Boro-1W1P,State House,89,,Not Assigned,0,0,0,0,0
Franklin,Chambersburg Boro-1W1P,State House,89,,Overvotes,1,0,1,0,0
Franklin,Chambersburg Boro-1W1P,State House,89,,Undervotes,197,72,118,7,0
Franklin,Chambersburg Boro-1W2P,Registered Voters,,,,842,,,,
Franklin,Chambersburg Boro-1W2P,Ballots Cast,,,,626,326,295,5,0
Franklin,Chambersburg Boro-1W2P,Ballots Cast Blank,,,,0,0,0,0,0
Franklin,Chambersburg Boro-1W2P,President,,DEM,BIDEN and HARRIS,312,110,200,2,0
Franklin,Chambersburg Boro-1W2P,President,,REP,TRUMP and PENCE,301,209,89,3,0
Franklin,Chambersburg Boro-1W2P,President,,LIB,JORGENSEN and COHEN,9,6,3,0,0
Franklin,Chambersburg Boro-1W2P,President,,,Write-In: Scattered,3,1,2,0,0
Franklin,Chambersburg Boro-1W2P,President,,,Write-In: Hawkins Howie (All Variants),0,0,0,0,0
Franklin,Chambersburg Boro-1W2P,President,,,Write-In: Donald Trump,0,0,0,0,0
Franklin,Chambersburg Boro-1W2P,President,,,Write-In: Carroll Brian (All Variants),0,0,0,0,0
Franklin,Chambersburg Boro-1W2P,President,,,Write-In: Blank,0,0,0,0,0
Franklin,Chambersburg Boro-1W2P,President,,,Write-In: West Kanye (All Variants),0,0,0,0,0
Franklin,Chambersburg Boro-1W2P,President,,,Write-In: Simmons Jade (All Variants),0,0,0,0,0
Franklin,Chambersburg Boro-1W2P,President,,,Write-In: Invalid,0,0,0,0,0
Franklin,Chambersburg Boro-1W2P,President,,,Write-In Totals,3,1,2,0,0
Franklin,Chambersburg Boro-1W2P,President,,,Not Assigned,0,0,0,0,0
Franklin,Chambersburg Boro-1W2P,President,,,Overvotes,0,0,0,0,0
Franklin,Chambersburg Boro-1W2P,President,,,Undervotes,1,0,1,0,0
Franklin,Chambersburg Boro-1W2P,ATTORNEY GENERAL,,REP,HEATHER HEIDELBAUGH,298,196,99,3,0
Franklin,Chambersburg Boro-1W2P,ATTORNEY GENERAL,,DEM,JOSH SHAPIRO,292,109,181,2,0
Franklin,Chambersburg Boro-1W2P,ATTORNEY GENERAL,,LIB,DANIEL WASSMER,18,12,6,0,0
Franklin,Chambersburg Boro-1W2P,ATTORNEY GENERAL,,GRE,RICHARD L. WEISS,8,4,4,0,0
Franklin,Chambersburg Boro-1W2P,ATTORNEY GENERAL,,,Write-In: Blank,0,0,0,0,0
Franklin,Chambersburg Boro-1W2P,ATTORNEY GENERAL,,,Write-In: Scattered,0,0,0,0,0
Franklin,Chambersburg Boro-1W2P,ATTORNEY GENERAL,,,Write-In: Invalid,0,0,0,0,0
Franklin,Chambersburg Boro-1W2P,ATTORNEY GENERAL,,,Write-In Totals,0,0,0,0,0
Franklin,Chambersburg Boro-1W2P,ATTORNEY GENERAL,,,Not Assigned,0,0,0,0,0
Franklin,Chambersburg Boro-1W2P,ATTORNEY GENERAL,,,Overvotes,1,0,1,0,0
Franklin,Chambersburg Boro-1W2P,ATTORNEY GENERAL,,,Undervotes,9,5,4,0,0
Franklin,Chambersburg Boro-1W2P,AUDITOR GENERAL,,REP,TIMOTHY DEFOOR,316,204,109,3,0
Franklin,Chambersburg Boro-1W2P,AUDITOR GENERAL,,DEM,NINA AHMAD,264,95,167,2,0
Franklin,Chambersburg Boro-1W2P,AUDITOR GENERAL,,LIB,JENNIFER MOORE,28,18,10,0,0
Franklin,Chambersburg Boro-1W2P,AUDITOR GENERAL,,GRE,OLIVIA FAISON,6,3,3,0,0
Franklin,Chambersburg Boro-1W2P,AUDITOR GENERAL,,,Write-In: Scattered,1,0,1,0,0
Franklin,Chambersburg Boro-1W2P,AUDITOR GENERAL,,,Write-In: Blank,0,0,0,0,0
Franklin,Chambersburg Boro-1W2P,AUDITOR GENERAL,,,Write-In: Invalid,0,0,0,0,0
Franklin,Chambersburg Boro-1W2P,AUDITOR GENERAL,,,Write-In Totals,1,0,1,0,0
Franklin,Chambersburg Boro-1W2P,AUDITOR GENERAL,,,Not Assigned,0,0,0,0,0
Franklin,Chambersburg Boro-1W2P,AUDITOR GENERAL,,,Overvotes,0,0,0,0,0
Franklin,Chambersburg Boro-1W2P,AUDITOR GENERAL,,,Undervotes,11,6,5,0,0
Franklin,Chambersburg Boro-1W2P,STATE TREASURER,,REP,STACY L. GARRITY,310,203,104,3,0
Franklin,Chambersburg Boro-1W2P,STATE TREASURER,,DEM,JOE TORSELLA,276,101,173,2,0
Franklin,Chambersburg Boro-1W2P,STATE TREASURER,,LIB,JOE SOLOSKI,21,14,7,0,0
Franklin,Chambersburg Boro-1W2P,STATE TREASURER,,GRE,TIMOTHY RUNKLE,7,3,4,0,0
Franklin,Chambersburg Boro-1W2P,STATE TREASURER,,,Write-In: Blank,0,0,0,0,0
Franklin,Chambersburg Boro-1W2P,STATE TREASURER,,,Write-In: Invalid,0,0,0,0,0
Franklin,Chambersburg Boro-1W2P,STATE TREASURER,,,Write-In: Scattered,0,0,0,0,0
Franklin,Chambersburg Boro-1W2P,STATE TREASURER,,,Write-In Totals,0,0,0,0,0
Franklin,Chambersburg Boro-1W2P,STATE TREASURER,,,Not Assigned,0,0,0,0,0
Franklin,Chambersburg Boro-1W2P,STATE TREASURER,,,Overvotes,0,0,0,0,0
Franklin,Chambersburg Boro-1W2P,STATE TREASURER,,,Undervotes,12,5,7,0,0
Franklin,Chambersburg Boro-1W2P,U.S. House,13,REP,JOHN JOYCE,334,217,114,3,0
Franklin,Chambersburg Boro-1W2P,U.S. House,13,DEM,TODD ROWLEY,280,104,174,2,0
Franklin,Chambersburg Boro-1W2P,U.S. House,13,,Write-In: Scattered,1,1,0,0,0
Franklin,Chambersburg Boro-1W2P,U.S. House,13,,Write-In: Invalid,0,0,0,0,0
Franklin,Chambersburg Boro-1W2P,U.S. House,13,,Write-In: Blank,0,0,0,0,0
Franklin,Chambersburg Boro-1W2P,U.S. House,13,,Write-In Totals,1,1,0,0,0
Franklin,Chambersburg Boro-1W2P,U.S. House,13,,Not Assigned,0,0,0,0,0
Franklin,Chambersburg Boro-1W2P,U.S. House,13,,Overvotes,0,0,0,0,0
Franklin,Chambersburg Boro-1W2P,U.S. House,13,,Undervotes,11,4,7,0,0
Franklin,Chambersburg Boro-1W2P,State Senate,33,REP,DOUG MASTRIANO,319,209,107,3,0
Franklin,Chambersburg Boro-1W2P,State Senate,33,DEM,RICH STERNER,294,112,180,2,0
Franklin,Chambersburg Boro-1W2P,State Senate,33,,Write-In: Blank,0,0,0,0,0
Franklin,Chambersburg Boro-1W2P,State Senate,33,,Write-In: Invalid,0,0,0,0,0
Franklin,Chambersburg Boro-1W2P,State Senate,33,,Write-In: Scattered,0,0,0,0,0
Franklin,Chambersburg Boro-1W2P,State Senate,33,,Write-In Totals,0,0,0,0,0
Franklin,Chambersburg Boro-1W2P,State Senate,33,,Not Assigned,0,0,0,0,0
Franklin,Chambersburg Boro-1W2P,State Senate,33,,Overvotes,0,0,0,0,0
Franklin,Chambersburg Boro-1W2P,State Senate,33,,Undervotes,13,5,8,0,0
Franklin,Chambersburg Boro-1W2P,State House,89,REP,ROB KAUFFMAN,458,264,190,4,0
Franklin,Chambersburg Boro-1W2P,State House,89,,Write-In: Scattered,34,10,24,0,0
Franklin,Chambersburg Boro-1W2P,State House,89,,Write-In: Invalid,10,7,3,0,0
Franklin,Chambersburg Boro-1W2P,State House,89,,Write-In: Blank,3,0,3,0,0
Franklin,Chambersburg Boro-1W2P,State House,89,,Write-In Totals,47,17,30,0,0
Franklin,Chambersburg Boro-1W2P,State House,89,,Not Assigned,0,0,0,0,0
Franklin,Chambersburg Boro-1W2P,State House,89,,Overvotes,0,0,0,0,0
Franklin,Chambersburg Boro-1W2P,State House,89,,Undervotes,121,45,75,1,0
Franklin,Chambersburg Boro-2W1P,Registered Voters,,,,1020,,,,
Franklin,Chambersburg Boro-2W1P,Ballots Cast,,,,666,447,215,4,0
Franklin,Chambersburg Boro-2W1P,Ballots Cast Blank,,,,0,0,0,0,0
Franklin,Chambersburg Boro-2W1P,President,,REP,TRUMP and PENCE,338,283,53,2,0
Franklin,Chambersburg Boro-2W1P,President,,DEM,BIDEN and HARRIS,305,153,150,2,0
Franklin,Chambersburg Boro-2W1P,President,,LIB,JORGENSEN and COHEN,21,10,11,0,0
Franklin,Chambersburg Boro-2W1P,President,,,Write-In: Hawkins Howie (All Variants),1,0,1,0,0
Franklin,Chambersburg Boro-2W1P,President,,,Write-In: Donald Trump,0,0,0,0,0
Franklin,Chambersburg Boro-2W1P,President,,,Write-In: Scattered,0,0,0,0,0
Franklin,Chambersburg Boro-2W1P,President,,,Write-In: Carroll Brian (All Variants),0,0,0,0,0
Franklin,Chambersburg Boro-2W1P,President,,,Write-In: Blank,0,0,0,0,0
Franklin,Chambersburg Boro-2W1P,President,,,Write-In: West Kanye (All Variants),0,0,0,0,0
Franklin,Chambersburg Boro-2W1P,President,,,Write-In: Simmons Jade (All Variants),0,0,0,0,0
Franklin,Chambersburg Boro-2W1P,President,,,Write-In: Invalid,0,0,0,0,0
Franklin,Chambersburg Boro-2W1P,President,,,Write-In Totals,1,0,1,0,0
Franklin,Chambersburg Boro-2W1P,President,,,Not Assigned,0,0,0,0,0
Franklin,Chambersburg Boro-2W1P,President,,,Overvotes,0,0,0,0,0
Franklin,Chambersburg Boro-2W1P,President,,,Undervotes,1,1,0,0,0
Franklin,Chambersburg Boro-2W1P,ATTORNEY GENERAL,,REP,HEATHER HEIDELBAUGH,319,259,58,2,0
Franklin,Chambersburg Boro-2W1P,ATTORNEY GENERAL,,DEM,JOSH SHAPIRO,295,154,140,1,0
Franklin,Chambersburg Boro-2W1P,ATTORNEY GENERAL,,LIB,DANIEL WASSMER,25,18,7,0,0
Franklin,Chambersburg Boro-2W1P,ATTORNEY GENERAL,,GRE,RICHARD L. WEISS,7,3,4,0,0
Franklin,Chambersburg Boro-2W1P,ATTORNEY GENERAL,,,Write-In: Invalid,1,1,0,0,0
Franklin,Chambersburg Boro-2W1P,ATTORNEY GENERAL,,,Write-In: Blank,0,0,0,0,0
Franklin,Chambersburg Boro-2W1P,ATTORNEY GENERAL,,,Write-In: Scattered,0,0,0,0,0
Franklin,Chambersburg Boro-2W1P,ATTORNEY GENERAL,,,Write-In Totals,1,1,0,0,0
Franklin,Chambersburg Boro-2W1P,ATTORNEY GENERAL,,,Not Assigned,0,0,0,0,0
Franklin,Chambersburg Boro-2W1P,ATTORNEY GENERAL,,,Overvotes,1,1,0,0,0
Franklin,Chambersburg Boro-2W1P,ATTORNEY GENERAL,,,Undervotes,18,11,6,1,0
Franklin,Chambersburg Boro-2W1P,AUDITOR GENERAL,,REP,TIMOTHY DEFOOR,334,275,57,2,0
Franklin,Chambersburg Boro-2W1P,AUDITOR GENERAL,,DEM,NINA AHMAD,272,132,139,1,0
Franklin,Chambersburg Boro-2W1P,AUDITOR GENERAL,,LIB,JENNIFER MOORE,33,24,9,0,0
Franklin,Chambersburg Boro-2W1P,AUDITOR GENERAL,,GRE,OLIVIA FAISON,12,6,6,0,0
Franklin,Chambersburg Boro-2W1P,AUDITOR GENERAL,,,Write-In: Blank,0,0,0,0,0
Franklin,Chambersburg Boro-2W1P,AUDITOR GENERAL,,,Write-In: Invalid,0,0,0,0,0
Franklin,Chambersburg Boro-2W1P,AUDITOR GENERAL,,,Write-In: Scattered,0,0,0,0,0
Franklin,Chambersburg Boro-2W1P,AUDITOR GENERAL,,,Write-In Totals,0,0,0,0,0
Franklin,Chambersburg Boro-2W1P,AUDITOR GENERAL,,,Not Assigned,0,0,0,0,0
Franklin,Chambersburg Boro-2W1P,AUDITOR GENERAL,,,Overvotes,0,0,0,0,0
Franklin,Chambersburg Boro-2W1P,AUDITOR GENERAL,,,Undervotes,15,10,4,1,0
Franklin,Chambersburg Boro-2W1P,STATE TREASURER,,REP,STACY L. GARRITY,337,275,60,2,0
Franklin,Chambersburg Boro-2W1P,STATE TREASURER,,DEM,JOE TORSELLA,277,142,134,1,0
Franklin,Chambersburg Boro-2W1P,STATE TREASURER,,LIB,JOE SOLOSKI,25,17,8,0,0
Franklin,Chambersburg Boro-2W1P,STATE TREASURER,,GRE,TIMOTHY RUNKLE,13,5,8,0,0
Franklin,Chambersburg Boro-2W1P,STATE TREASURER,,,Write-In: Blank,0,0,0,0,0
Franklin,Chambersburg Boro-2W1P,STATE TREASURER,,,Write-In: Invalid,0,0,0,0,0
Franklin,Chambersburg Boro-2W1P,STATE TREASURER,,,Write-In: Scattered,0,0,0,0,0
Franklin,Chambersburg Boro-2W1P,STATE TREASURER,,,Write-In Totals,0,0,0,0,0
Franklin,Chambersburg Boro-2W1P,STATE TREASURER,,,Not Assigned,0,0,0,0,0
Franklin,Chambersburg Boro-2W1P,STATE TREASURER,,,Overvotes,0,0,0,0,0
Franklin,Chambersburg Boro-2W1P,STATE TREASURER,,,Undervotes,14,8,5,1,0
Franklin,Chambersburg Boro-2W1P,U.S. House,13,REP,JOHN JOYCE,349,283,64,2,0
Franklin,Chambersburg Boro-2W1P,U.S. House,13,DEM,TODD ROWLEY,300,153,146,1,0
Franklin,Chambersburg Boro-2W1P,U.S. House,13,,Write-In: Scattered,1,0,1,0,0
Franklin,Chambersburg Boro-2W1P,U.S. House,13,,Write-In: Invalid,1,0,1,0,0
Franklin,Chambersburg Boro-2W1P,U.S. House,13,,Write-In: Blank,0,0,0,0,0
Franklin,Chambersburg Boro-2W1P,U.S. House,13,,Write-In Totals,2,0,2,0,0
Franklin,Chambersburg Boro-2W1P,U.S. House,13,,Not Assigned,0,0,0,0,0
Franklin,Chambersburg Boro-2W1P,U.S. House,13,,Overvotes,0,0,0,0,0
Franklin,Chambersburg Boro-2W1P,U.S. House,13,,Undervotes,15,11,3,1,0
Franklin,Chambersburg Boro-2W1P,State Senate,33,REP,DOUG MASTRIANO,344,283,59,2,0
Franklin,Chambersburg Boro-2W1P,State Senate,33,DEM,RICH STERNER,296,148,147,1,0
Franklin,Chambersburg Boro-2W1P,State Senate,33,,Write-In: Invalid,2,1,1,0,0
Franklin,Chambersburg Boro-2W1P,State Senate,33,,Write-In: Scattered,2,0,2,0,0
