county,precinct,office,district,party,candidate,election_day,absentee,provisional,votes
Northampton,BETHLEHEM 1ST WARD NORTHERN,Auditor General,,DEM,Michael Lamb,12,11,0,23
Northampton,BETHLEHEM 1ST WARD NORTHERN,Auditor General,,DEM,Tracie Fountain,4,19,0,23
Northampton,BETHLEHEM 1ST WARD NORTHERN,Auditor General,,DEM,Rose Rosie Marie Davis,6,15,0,21
Northampton,BETHLEHEM 1ST WARD NORTHERN,Auditor General,,DEM,H Scott Conklin,7,4,1,12
Northampton,BETHLEHEM 1ST WARD NORTHERN,Auditor General,,DEM,Write-in,0,2,0,2
Northampton,BETHLEHEM 1ST WARD NORTHERN,State Treasurer,,DEM,Joe Torsella,49,107,3,159
Northampton,BETHLEHEM 1ST WARD NORTHERN,State Treasurer,,DEM,Write-in,0,2,0,2
Northampton,BETHLEHEM 1ST WARD NORTHERN,U.S. House,7,DEM,Susan Wild,58,126,3,187
Northampton,BETHLEHEM 1ST WARD NORTHERN,U.S. House,7,DEM,Write-in,0,0,0,0
Northampton,BETHLEHEM 1ST WARD NORTHERN,General Assembly,135,DEM,Steve Samuelson,48,112,3,163
Northampton,BETHLEHEM 1ST WARD NORTHERN,General Assembly,135,DEM,Write-in,0,0,0,0
Northampton,BETHLEHEM 1ST WARD NORTHERN,President,,REP,Donald J Trump,21,8,0,29
Northampton,BETHLEHEM 1ST WARD NORTHERN,President,,REP,Bill Weld,2,0,0,2
Northampton,BETHLEHEM 1ST WARD NORTHERN,President,,REP,Roque Rocky De La Fuente,0,0,0,0
Northampton,BETHLEHEM 1ST WARD NORTHERN,President,,REP,Write-in,0,0,0,0
Northampton,BETHLEHEM 1ST WARD NORTHERN,Attorney General,,REP,Heather Heidelbaugh,19,5,0,24
Northampton,BETHLEHEM 1ST WARD NORTHERN,Attorney General,,REP,Write-in,0,0,0,0
Northampton,BETHLEHEM 1ST WARD NORTHERN,Auditor General,,REP,Timothy Defoor,20,5,0,25
Northampton,BETHLEHEM 1ST WARD NORTHERN,Auditor General,,REP,Write-in,0,0,0,0
Northampton,BETHLEHEM 1ST WARD NORTHERN,State Treasurer,,REP,Stacy L. Garrity,18,5,0,23
Northampton,BETHLEHEM 1ST WARD NORTHERN,State Treasurer,,REP,Write-in,0,0,0,0
Northampton,BETHLEHEM 1ST WARD NORTHERN,U.S. House,7,REP,Lisa Scheller,12,6,0,18
Northampton,BETHLEHEM 1ST WARD NORTHERN,U.S. House,7,REP,Dean N. Browning,11,2,0,13
Northampton,BETHLEHEM 1ST WARD NORTHERN,U.S. House,7,REP,Write-in,0,0,0,0
Northampton,BETHLEHEM 1ST WARD NORTHERN,General Assembly,135,REP,Scott J Hough,20,6,0,26
Northampton,BETHLEHEM 1ST WARD NORTHERN,General Assembly,135,REP,Write-in,0,0,0,0
Northampton,BETHLEHEM 1ST WARD SOUTHERN,Registered Voters,,,,,,,1212
Northampton,BETHLEHEM 1ST WARD SOUTHERN,Registered Voters,,DEM,,,,,765
Northampton,BETHLEHEM 1ST WARD SOUTHERN,Registered Voters,,REP,,,,,152
Northampton,BETHLEHEM 1ST WARD SOUTHERN,Registered Voters,,NPA,,,,,295
Northampton,BETHLEHEM 1ST WARD SOUTHERN,Ballots Cast,,,,93,71,2,166
Northampton,BETHLEHEM 1ST WARD SOUTHERN,Ballots Cast,,DEM,,70,59,2,131
Northampton,BETHLEHEM 1ST WARD SOUTHERN,Ballots Cast,,REP,,23,12,0,35
Northampton,BETHLEHEM 1ST WARD SOUTHERN,Ballots Cast,,NPA,,0,0,0,0
Northampton,BETHLEHEM 1ST WARD SOUTHERN,President,,DEM,Joseph R. Biden,43,44,0,87
Northampton,BETHLEHEM 1ST WARD SOUTHERN,President,,DEM,Bernie Sanders,22,12,2,36
Northampton,BETHLEHEM 1ST WARD SOUTHERN,President,,DEM,Tulsi Gabbard,2,3,0,5
Northampton,BETHLEHEM 1ST WARD SOUTHERN,President,,DEM,Write-in,1,0,0,1
Northampton,BETHLEHEM 1ST WARD SOUTHERN,Attorney General,,DEM,Josh Shapiro,42,53,2,97
Northampton,BETHLEHEM 1ST WARD SOUTHERN,Attorney General,,DEM,Write-in,0,0,0,0
Northampton,BETHLEHEM 1ST WARD SOUTHERN,Auditor General,,DEM,Nina Ahmad,22,23,2,47
Northampton,BETHLEHEM 1ST WARD SOUTHERN,Auditor General,,DEM,Michael Lamb,11,7,0,18
Northampton,BETHLEHEM 1ST WARD SOUTHERN,Auditor General,,DEM,H Scott Conklin,11,3,0,14
Northampton,BETHLEHEM 1ST WARD SOUTHERN,Auditor General,,DEM,Rose Rosie Marie Davis,3,9,0,12
Northampton,BETHLEHEM 1ST WARD SOUTHERN,Auditor General,,DEM,Christina M. Hartman,5,7,0,12
Northampton,BETHLEHEM 1ST WARD SOUTHERN,Auditor General,,DEM,Tracie Fountain,3,5,0,8
Northampton,BETHLEHEM 1ST WARD SOUTHERN,Auditor General,,DEM,Write-in,1,0,0,1
Northampton,BETHLEHEM 1ST WARD SOUTHERN,State Treasurer,,DEM,Joe Torsella,41,50,2,93
Northampton,BETHLEHEM 1ST WARD SOUTHERN,State Treasurer,,DEM,Write-in,1,0,0,1
Northampton,BETHLEHEM 1ST WARD SOUTHERN,U.S. House,7,DEM,Susan Wild,54,58,2,114
Northampton,BETHLEHEM 1ST WARD SOUTHERN,U.S. House,7,DEM,Write-in,1,0,0,1
Northampton,BETHLEHEM 1ST WARD SOUTHERN,General Assembly,135,DEM,Steve Samuelson,49,55,2,106
Northampton,BETHLEHEM 1ST WARD SOUTHERN,General Assembly,135,DEM,Write-in,0,0,0,0
Northampton,BETHLEHEM 1ST WARD SOUTHERN,President,,REP,Donald J Trump,18,11,0,29
Northampton,BETHLEHEM 1ST WARD SOUTHERN,President,,REP,Bill Weld,2,0,0,2
Northampton,BETHLEHEM 1ST WARD SOUTHERN,President,,REP,Roque Rocky De La Fuente,1,0,0,1
Northampton,BETHLEHEM 1ST WARD SOUTHERN,President,,REP,Write-in,1,1,0,2
Northampton,BETHLEHEM 1ST WARD SOUTHERN,Attorney General,,REP,Heather Heidelbaugh,18,8,0,26
Northampton,BETHLEHEM 1ST WARD SOUTHERN,Attorney General,,REP,Write-in,0,0,0,0
Northampton,BETHLEHEM 1ST WARD SOUTHERN,Auditor General,,REP,Timothy Defoor,19,8,0,27
Northampton,BETHLEHEM 1ST WARD SOUTHERN,Auditor General,,REP,Write-in,0,0,0,0
Northampton,BETHLEHEM 1ST WARD SOUTHERN,State Treasurer,,REP,Stacy L. Garrity,18,8,0,26
Northampton,BETHLEHEM 1ST WARD SOUTHERN,State Treasurer,,REP,Write-in,0,0,0,0
Northampton,BETHLEHEM 1ST WARD SOUTHERN,U.S. House,7,REP,Dean N. Browning,14,7,0,21
Northampton,BETHLEHEM 1ST WARD SOUTHERN,U.S. House,7,REP,Lisa Scheller,7,3,0,10
Northampton,BETHLEHEM 1ST WARD SOUTHERN,U.S. House,7,REP,Write-in,1,0,0,1
Northampton,BETHLEHEM 1ST WARD SOUTHERN,General Assembly,135,REP,Scott J Hough,18,7,0,25
Northampton,BETHLEHEM 1ST WARD SOUTHERN,General Assembly,135,REP,Write-in,0,0,0,0
Northampton,BETHLEHEM 2ND WARD,Registered Voters,,,,,,,1250
Northampton,BETHLEHEM 2ND WARD,Registered Voters,,DEM,,,,,760
Northampton,BETHLEHEM 2ND WARD,Registered Voters,,REP,,,,,193
Northampton,BETHLEHEM 2ND WARD,Registered Voters,,NPA,,,,,297
Northampton,BETHLEHEM 2ND WARD,Ballots Cast,,,,66,102,3,171
Northampton,BETHLEHEM 2ND WARD,Ballots Cast,,DEM,,53,91,3,147
Northampton,BETHLEHEM 2ND WARD,Ballots Cast,,REP,,13,11,0,24
Northampton,BETHLEHEM 2ND WARD,Ballots Cast,,NPA,,0,0,0,0
Northampton,BETHLEHEM 2ND WARD,President,,DEM,Joseph R. Biden,30,53,0,83
Northampton,BETHLEHEM 2ND WARD,President,,DEM,Bernie Sanders,20,35,2,57
Northampton,BETHLEHEM 2ND WARD,President,,DEM,Tulsi Gabbard,1,0,1,2
Northampton,BETHLEHEM 2ND WARD,President,,DEM,Write-in,1,1,0,2
Northampton,BETHLEHEM 2ND WARD,Attorney General,,DEM,Josh Shapiro,38,82,2,122
Northampton,BETHLEHEM 2ND WARD,Attorney General,,DEM,Write-in,1,0,0,1
Northampton,BETHLEHEM 2ND WARD,Auditor General,,DEM,Nina Ahmad,16,47,3,66
Northampton,BETHLEHEM 2ND WARD,Auditor General,,DEM,Christina M. Hartman,4,12,0,16
Northampton,BETHLEHEM 2ND WARD,Auditor General,,DEM,Michael Lamb,9,6,0,15
Northampton,BETHLEHEM 2ND WARD,Auditor General,,DEM,Rose Rosie Marie Davis,6,7,0,13
Northampton,BETHLEHEM 2ND WARD,Auditor General,,DEM,Tracie Fountain,4,7,0,11
Northampton,BETHLEHEM 2ND WARD,Auditor General,,DEM,H Scott Conklin,6,3,0,9
Northampton,BETHLEHEM 2ND WARD,Auditor General,,DEM,Write-in,0,0,0,0
Northampton,BETHLEHEM 2ND WARD,State Treasurer,,DEM,Joe Torsella,33,79,3,115
Northampton,BETHLEHEM 2ND WARD,State Treasurer,,DEM,Write-in,1,0,0,1
Northampton,BETHLEHEM 2ND WARD,U.S. House,7,DEM,Susan Wild,45,86,3,134
Northampton,BETHLEHEM 2ND WARD,U.S. House,7,DEM,Write-in,1,0,0,1
Northampton,BETHLEHEM 2ND WARD,General Assembly,135,DEM,Steve Samuelson,39,83,2,124
Northampton,BETHLEHEM 2ND WARD,General Assembly,135,DEM,Write-in,1,0,0,1
Northampton,BETHLEHEM 2ND WARD,President,,REP,Donald J Trump,13,7,0,20
Northampton,BETHLEHEM 2ND WARD,President,,REP,Bill Weld,0,2,0,2
Northampton,BETHLEHEM 2ND WARD,President,,REP,Roque Rocky De La Fuente,0,0,0,0
Northampton,BETHLEHEM 2ND WARD,President,,REP,Write-in,0,2,0,2
Northampton,BETHLEHEM 2ND WARD,Attorney General,,REP,Heather Heidelbaugh,12,8,0,20
Northampton,BETHLEHEM 2ND WARD,Attorney General,,REP,Write-in,0,0,0,0
Northampton,BETHLEHEM 2ND WARD,Auditor General,,REP,Timothy Defoor,13,8,0,21
Northampton,BETHLEHEM 2ND WARD,Auditor General,,REP,Write-in,0,0,0,0
Northampton,BETHLEHEM 2ND WARD,State Treasurer,,REP,Stacy L. Garrity,13,8,0,21
Northampton,BETHLEHEM 2ND WARD,State Treasurer,,REP,Write-in,0,0,0,0
Northampton,BETHLEHEM 2ND WARD,U.S. House,7,REP,Dean N. Browning,8,3,0,11
Northampton,BETHLEHEM 2ND WARD,U.S. House,7,REP,Lisa Scheller,5,5,0,10
Northampton,BETHLEHEM 2ND WARD,U.S. House,7,REP,Write-in,0,1,0,1
Northampton,BETHLEHEM 2ND WARD,General Assembly,135,REP,Scott J Hough,12,7,0,19
Northampton,BETHLEHEM 2ND WARD,General Assembly,135,REP,Write-in,0,1,0,1
Northampton,BETHLEHEM 3RD WARD,Registered Voters,,,,,,,3178
Northampton,BETHLEHEM 3RD WARD,Registered Voters,,DEM,,,,,1635
Northampton,BETHLEHEM 3RD WARD,Registered Voters,,REP,,,,,531
Northampton,BETHLEHEM 3RD WARD,Registered Voters,,NPA,,,,,1012
Northampton,BETHLEHEM 3RD WARD,Ballots Cast,,,,65,86,3,154
Northampton,BETHLEHEM 3RD WARD,Ballots Cast,,DEM,,51,82,3,136
Northampton,BETHLEHEM 3RD WARD,Ballots Cast,,REP,,14,4,0,18
Northampton,BETHLEHEM 3RD WARD,Ballots Cast,,NPA,,0,0,0,0
Northampton,BETHLEHEM 3RD WARD,President,,DEM,Joseph R. Biden,27,53,3,83
Northampton,BETHLEHEM 3RD WARD,President,,DEM,Bernie Sanders,17,27,0,44
Northampton,BETHLEHEM 3RD WARD,President,,DEM,Tulsi Gabbard,2,0,0,2
Northampton,BETHLEHEM 3RD WARD,President,,DEM,Write-in,2,2,0,4
Northampton,BETHLEHEM 3RD WARD,Attorney General,,DEM,Josh Shapiro,28,74,2,104
Northampton,BETHLEHEM 3RD WARD,Attorney General,,DEM,Write-in,1,1,0,2
Northampton,BETHLEHEM 3RD WARD,Auditor General,,DEM,Nina Ahmad,14,31,0,45
Northampton,BETHLEHEM 3RD WARD,Auditor General,,DEM,Tracie Fountain,1,12,1,14
Northampton,BETHLEHEM 3RD WARD,Auditor General,,DEM,Christina M. Hartman,2,12,0,14
Northampton,BETHLEHEM 3RD WARD,Auditor General,,DEM,Michael Lamb,6,6,1,13
Northampton,BETHLEHEM 3RD WARD,Auditor General,,DEM,Rose Rosie Marie Davis,5,8,0,13
Northampton,BETHLEHEM 3RD WARD,Auditor General,,DEM,H Scott Conklin,6,3,0,9
Northampton,BETHLEHEM 3RD WARD,Auditor General,,DEM,Write-in,0,1,0,1
Northampton,BETHLEHEM 3RD WARD,State Treasurer,,DEM,Joe Torsella,28,72,2,102
Northampton,BETHLEHEM 3RD WARD,State Treasurer,,DEM,Write-in,0,1,0,1
Northampton,BETHLEHEM 3RD WARD,U.S. House,7,DEM,Susan Wild,31,80,2,113
Northampton,BETHLEHEM 3RD WARD,U.S. House,7,DEM,Write-in,1,1,0,2
Northampton,BETHLEHEM 3RD WARD,General Assembly,135,DEM,Steve Samuelson,35,74,3,112
Northampton,BETHLEHEM 3RD WARD,General Assembly,135,DEM,Write-in,0,2,0,2
Northampton,BETHLEHEM 3RD WARD,President,,REP,Donald J Trump,11,4,0,15
Northampton,BETHLEHEM 3RD WARD,President,,REP,Bill Weld,3,0,0,3
Northampton,BETHLEHEM 3RD WARD,President,,REP,Roque Rocky De La Fuente,0,0,0,0
Northampton,BETHLEHEM 3RD WARD,President,,REP,Write-in,0,0,0,0
Northampton,BETHLEHEM 3RD WARD,Attorney General,,REP,Heather Heidelbaugh,8,4,0,12
Northampton,BETHLEHEM 3RD WARD,Attorney General,,REP,Write-in,0,0,0,0
Northampton,BETHLEHEM 3RD WARD,Auditor General,,REP,Timothy Defoor,8,4,0,12
Northampton,BETHLEHEM 3RD WARD,Auditor General,,REP,Write-in,0,0,0,0
Northampton,BETHLEHEM 3RD WARD,State Treasurer,,REP,Stacy L. Garrity,8,4,0,12
Northampton,BETHLEHEM 3RD WARD,State Treasurer,,REP,Write-in,0,0,0,0
Northampton,BETHLEHEM 3RD WARD,U.S. House,7,REP,Lisa Scheller,7,4,0,11
Northampton,BETHLEHEM 3RD WARD,U.S. House,7,REP,Dean N. Browning,2,0,0,2
Northampton,BETHLEHEM 3RD WARD,U.S. House,7,REP,Write-in,0,0,0,0
Northampton,BETHLEHEM 3RD WARD,General Assembly,135,REP,Scott J Hough,8,4,0,12
Northampton,BETHLEHEM 3RD WARD,General Assembly,135,REP,Write-in,0,0,0,0
Northampton,BETHLEHEM 4TH WARD,Registered Voters,,,,,,,1489
Northampton,BETHLEHEM 4TH WARD,Registered Voters,,DEM,,,,,196
Northampton,BETHLEHEM 4TH WARD,Registered Voters,,REP,,,,,355
Northampton,BETHLEHEM 4TH WARD,Registered Voters,,NPA,,,,,938
Northampton,BETHLEHEM 4TH WARD,Ballots Cast,,,,74,88,3,165
Northampton,BETHLEHEM 4TH WARD,Ballots Cast,,DEM,,60,80,3,143
Northampton,BETHLEHEM 4TH WARD,Ballots Cast,,REP,,14,8,0,22
Northampton,BETHLEHEM 4TH WARD,Ballots Cast,,NPA,,0,0,0,0
Northampton,BETHLEHEM 4TH WARD,President,,DEM,Joseph R. Biden,44,53,2,99
Northampton,BETHLEHEM 4TH WARD,President,,DEM,Bernie Sanders,14,25,1,40
Northampton,BETHLEHEM 4TH WARD,President,,DEM,Tulsi Gabbard,1,0,0,1
Northampton,BETHLEHEM 4TH WARD,President,,DEM,Write-in,1,2,0,3
Northampton,BETHLEHEM 4TH WARD,Attorney General,,DEM,Josh Shapiro,44,71,3,118
Northampton,BETHLEHEM 4TH WARD,Attorney General,,DEM,Write-in,0,0,0,0
Northampton,BETHLEHEM 4TH WARD,Auditor General,,DEM,Nina Ahmad,18,33,1,52
Northampton,BETHLEHEM 4TH WARD,Auditor General,,DEM,Rose Rosie Marie Davis,5,14,1,20
Northampton,BETHLEHEM 4TH WARD,Auditor General,,DEM,H Scott Conklin,11,4,0,15
Northampton,BETHLEHEM 4TH WARD,Auditor General,,DEM,Michael Lamb,10,5,0,15
Northampton,BETHLEHEM 4TH WARD,Auditor General,,DEM,Christina M. Hartman,2,13,0,15
Northampton,BETHLEHEM 4TH WARD,Auditor General,,DEM,Tracie Fountain,3,4,0,7
Northampton,BETHLEHEM 4TH WARD,Auditor General,,DEM,Write-in,0,0,0,0
Northampton,BETHLEHEM 4TH WARD,State Treasurer,,DEM,Joe Torsella,43,69,2,114
Northampton,BETHLEHEM 4TH WARD,State Treasurer,,DEM,Write-in,0,0,0,0
Northampton,BETHLEHEM 4TH WARD,U.S. House,7,DEM,Susan Wild,49,78,3,130
Northampton,BETHLEHEM 4TH WARD,U.S. House,7,DEM,Write-in,0,1,0,1
Northampton,BETHLEHEM 4TH WARD,General Assembly,135,DEM,Steve Samuelson,44,70,2,116
Northampton,BETHLEHEM 4TH WARD,General Assembly,135,DEM,Write-in,0,0,0,0
Northampton,BETHLEHEM 4TH WARD,President,,REP,Donald J Trump,14,6,0,20
Northampton,BETHLEHEM 4TH WARD,President,,REP,Bill Weld,0,1,0,1
Northampton,BETHLEHEM 4TH WARD,President,,REP,Roque Rocky De La Fuente,0,0,0,0
Northampton,BETHLEHEM 4TH WARD,President,,REP,Write-in,0,0,0,0
Northampton,BETHLEHEM 4TH WARD,Attorney General,,REP,Heather Heidelbaugh,10,7,0,17
Northampton,BETHLEHEM 4TH WARD,Attorney General,,REP,Write-in,0,0,0,0
Northampton,BETHLEHEM 4TH WARD,Auditor General,,REP,Timothy Defoor,10,7,0,17
Northampton,BETHLEHEM 4TH WARD,Auditor General,,REP,Write-in,0,0,0,0
Northampton,BETHLEHEM 4TH WARD,State Treasurer,,REP,Stacy L. Garrity,10,6,0,16
Northampton,BETHLEHEM 4TH WARD,State Treasurer,,REP,Write-in,0,0,0,0
Northampton,BETHLEHEM 4TH WARD,U.S. House,7,REP,Lisa Scheller,7,6,0,13
Northampton,BETHLEHEM 4TH WARD,U.S. House,7,REP,Dean N. Browning,5,1,0,6
Northampton,BETHLEHEM 4TH WARD,U.S. House,7,REP,Write-in,0,0,0,0
Northampton,BETHLEHEM 4TH WARD,General Assembly,135,REP,Scott J Hough,10,7,0,17
Northampton,BETHLEHEM 4TH WARD,General Assembly,135,REP,Write-in,0,0,0,0
Northampton,BETHLEHEM 5TH WARD,Registered Voters,,,,,,,1929
Northampton,BETHLEHEM 5TH WARD,Registered Voters,,DEM,,,,,1237
Northampton,BETHLEHEM 5TH WARD,Registered Voters,,REP,,,,,229
Northampton,BETHLEHEM 5TH WARD,Registered Voters,,NPA,,,,,463
Northampton,BETHLEHEM 5TH WARD,Ballots Cast,,,,115,103,6,224
Northampton,BETHLEHEM 5TH WARD,Ballots Cast,,DEM,,89,97,6,192
Northampton,BETHLEHEM 5TH WARD,Ballots Cast,,REP,,26,6,0,32
Northampton,BETHLEHEM 5TH WARD,Ballots Cast,,NPA,,0,0,0,0
Northampton,BETHLEHEM 5TH WARD,President,,DEM,Joseph R. Biden,50,67,3,120
Northampton,BETHLEHEM 5TH WARD,President,,DEM,Bernie Sanders,27,26,2,55
Northampton,BETHLEHEM 5TH WARD,President,,DEM,Tulsi Gabbard,5,2,0,7
Northampton,BETHLEHEM 5TH WARD,President,,DEM,Write-in,3,1,0,4
Northampton,BETHLEHEM 5TH WARD,Attorney General,,DEM,Josh Shapiro,58,89,5,152
Northampton,BETHLEHEM 5TH WARD,Attorney General,,DEM,Write-in,0,0,0,0
Northampton,BETHLEHEM 5TH WARD,Auditor General,,DEM,Nina Ahmad,24,35,3,62
Northampton,BETHLEHEM 5TH WARD,Auditor General,,DEM,Michael Lamb,16,8,0,24
Northampton,BETHLEHEM 5TH WARD,Auditor General,,DEM,Rose Rosie Marie Davis,9,9,2,20
Northampton,BETHLEHEM 5TH WARD,Auditor General,,DEM,Christina M. Hartman,7,13,0,20
Northampton,BETHLEHEM 5TH WARD,Auditor General,,DEM,H Scott Conklin,12,6,0,18
Northampton,BETHLEHEM 5TH WARD,Auditor General,,DEM,Tracie Fountain,3,14,0,17
Northampton,BETHLEHEM 5TH WARD,Auditor General,,DEM,Write-in,0,0,0,0
Northampton,BETHLEHEM 5TH WARD,State Treasurer,,DEM,Joe Torsella,59,84,5,148
Northampton,BETHLEHEM 5TH WARD,State Treasurer,,DEM,Write-in,0,0,0,0
Northampton,BETHLEHEM 5TH WARD,U.S. House,7,DEM,Susan Wild,70,92,6,168
Northampton,BETHLEHEM 5TH WARD,U.S. House,7,DEM,Write-in,0,2,0,2
Northampton,BETHLEHEM 5TH WARD,General Assembly,135,DEM,Steve Samuelson,69,90,4,163
Northampton,BETHLEHEM 5TH WARD,General Assembly,135,DEM,Write-in,0,0,1,1
Northampton,BETHLEHEM 5TH WARD,President,,REP,Donald J Trump,20,2,0,22
Northampton,BETHLEHEM 5TH WARD,President,,REP,Roque Rocky De La Fuente,2,1,0,3
Northampton,BETHLEHEM 5TH WARD,President,,REP,Bill Weld,1,1,0,2
Northampton,BETHLEHEM 5TH WARD,President,,REP,Write-in,0,2,0,2
Northampton,BETHLEHEM 5TH WARD,Attorney General,,REP,Heather Heidelbaugh,21,3,0,24
Northampton,BETHLEHEM 5TH WARD,Attorney General,,REP,Write-in,0,1,0,1
Northampton,BETHLEHEM 5TH WARD,Auditor General,,REP,Timothy Defoor,20,2,0,22
Northampton,BETHLEHEM 5TH WARD,Auditor General,,REP,Write-in,0,1,0,1
Northampton,BETHLEHEM 5TH WARD,State Treasurer,,REP,Stacy L. Garrity,21,2,0,23
Northampton,BETHLEHEM 5TH WARD,State Treasurer,,REP,Write-in,0,1,0,1
Northampton,BETHLEHEM 5TH WARD,U.S. House,7,REP,Dean N. Browning,14,2,0,16
Northampton,BETHLEHEM 5TH WARD,U.S. House,7,REP,Lisa Scheller,11,1,0,12
Northampton,BETHLEHEM 5TH WARD,U.S. House,7,REP,Write-in,0,1,0,1
Northampton,BETHLEHEM 5TH WARD,General Assembly,135,REP,Scott J Hough,19,2,0,21
Northampton,BETHLEHEM 5TH WARD,General Assembly,135,REP,Write-in,0,1,0,1
Northampton,BETHLEHEM 6TH WARD,Registered Voters,,,,,,,807
Northampton,BETHLEHEM 6TH WARD,Registered Voters,,DEM,,,,,472
Northampton,BETHLEHEM 6TH WARD,Registered Voters,,REP,,,,,203
Northampton,BETHLEHEM 6TH WARD,Registered Voters,,NPA,,,,,132
Northampton,BETHLEHEM 6TH WARD,Ballots Cast,,,,82,268,6,356
Northampton,BETHLEHEM 6TH WARD,Ballots Cast,,DEM,,54,216,5,275
Northampton,BETHLEHEM 6TH WARD,Ballots Cast,,REP,,28,52,1,81
Northampton,BETHLEHEM 6TH WARD,Ballots Cast,,NPA,,0,0,0,0
Northampton,BETHLEHEM 6TH WARD,President,,DEM,Joseph R. Biden,28,180,1,209
Northampton,BETHLEHEM 6TH WARD,President,,DEM,Bernie Sanders,23,29,4,56
Northampton,BETHLEHEM 6TH WARD,President,,DEM,Tulsi Gabbard,2,3,0,5
Northampton,BETHLEHEM 6TH WARD,President,,DEM,Write-in,1,2,0,3
Northampton,BETHLEHEM 6TH WARD,Attorney General,,DEM,Josh Shapiro,37,199,4,240
Northampton,BETHLEHEM 6TH WARD,Attorney General,,DEM,Write-in,0,0,0,0
Northampton,BETHLEHEM 6TH WARD,Auditor General,,DEM,Nina Ahmad,16,87,2,105
Northampton,BETHLEHEM 6TH WARD,Auditor General,,DEM,Christina M. Hartman,2,28,0,30
Northampton,BETHLEHEM 6TH WARD,Auditor General,,DEM,Michael Lamb,8,19,0,27
Northampton,BETHLEHEM 6TH WARD,Auditor General,,DEM,Rose Rosie Marie Davis,8,19,0,27
Northampton,BETHLEHEM 6TH WARD,Auditor General,,DEM,Tracie Fountain,0,18,3,21
Northampton,BETHLEHEM 6TH WARD,Auditor General,,DEM,H Scott Conklin,11,6,0,17
Northampton,BETHLEHEM 6TH WARD,Auditor General,,DEM,Write-in,0,0,0,0
Northampton,BETHLEHEM 6TH WARD,State Treasurer,,DEM,Joe Torsella,34,191,4,229
Northampton,BETHLEHEM 6TH WARD,State Treasurer,,DEM,Write-in,0,0,0,0
Northampton,BETHLEHEM 6TH WARD,U.S. House,7,DEM,Susan Wild,46,211,5,262
Northampton,BETHLEHEM 6TH WARD,U.S. House,7,DEM,Write-in,0,0,0,0
Northampton,BETHLEHEM 6TH WARD,General Assembly,135,DEM,Steve Samuelson,46,206,4,256
Northampton,BETHLEHEM 6TH WARD,General Assembly,135,DEM,Write-in,0,1,0,1
Northampton,BETHLEHEM 6TH WARD,President,,REP,Donald J Trump,24,38,0,62
Northampton,BETHLEHEM 6TH WARD,President,,REP,Bill Weld,1,3,1,5
Northampton,BETHLEHEM 6TH WARD,President,,REP,Roque Rocky De La Fuente,0,4,0,4
Northampton,BETHLEHEM 6TH WARD,President,,REP,Write-in,0,6,0,6
Northampton,BETHLEHEM 6TH WARD,Attorney General,,REP,Heather Heidelbaugh,22,45,1,68
Northampton,BETHLEHEM 6TH WARD,Attorney General,,REP,Write-in,0,1,0,1
Northampton,BETHLEHEM 6TH WARD,Auditor General,,REP,Timothy Defoor,22,46,0,68
Northampton,BETHLEHEM 6TH WARD,Auditor General,,REP,Write-in,0,1,0,1
Northampton,BETHLEHEM 6TH WARD,State Treasurer,,REP,Stacy L. Garrity,22,45,1,68
Northampton,BETHLEHEM 6TH WARD,State Treasurer,,REP,Write-in,0,1,0,1
Northampton,BETHLEHEM 6TH WARD,U.S. House,7,REP,Lisa Scheller,17,32,1,50
Northampton,BETHLEHEM 6TH WARD,U.S. House,7,REP,Dean N. Browning,10,14,0,24
Northampton,BETHLEHEM 6TH WARD,U.S. House,7,REP,Write-in,0,3,0,3
Northampton,BETHLEHEM 6TH WARD,General Assembly,135,REP,Scott J Hough,22,45,0,67
Northampton,BETHLEHEM 6TH WARD,General Assembly,135,REP,Write-in,0,1,0,1
Northampton,BETHLEHEM 7TH WARD,Registered Voters,,,,,,,1568
Northampton,BETHLEHEM 7TH WARD,Registered Voters,,DEM,,,,,960
Northampton,BETHLEHEM 7TH WARD,Registered Voters,,REP,,,,,277
Northampton,BETHLEHEM 7TH WARD,Registered Voters,,NPA,,,,,331
Northampton,BETHLEHEM 7TH WARD,Ballots Cast,,,,139,243,5,387
Northampton,BETHLEHEM 7TH WARD,Ballots Cast,,DEM,,107,216,5,328
Northampton,BETHLEHEM 7TH WARD,Ballots Cast,,REP,,32,27,0,59
Northampton,BETHLEHEM 7TH WARD,Ballots Cast,,NPA,,0,0,0,0
Northampton,BETHLEHEM 7TH WARD,President,,DEM,Joseph R. Biden,58,148,1,207
Northampton,BETHLEHEM 7TH WARD,President,,DEM,Bernie Sanders,41,57,4,102
Northampton,BETHLEHEM 7TH WARD,President,,DEM,Tulsi Gabbard,3,3,0,6
Northampton,BETHLEHEM 7TH WARD,President,,DEM,Write-in,0,3,0,3
Northampton,BETHLEHEM 7TH WARD,Attorney General,,DEM,Josh Shapiro,77,184,3,264
Northampton,BETHLEHEM 7TH WARD,Attorney General,,DEM,Write-in,0,0,0,0
Northampton,BETHLEHEM 7TH WARD,Auditor General,,DEM,Nina Ahmad,38,91,3,132
Northampton,BETHLEHEM 7TH WARD,Auditor General,,DEM,Rose Rosie Marie Davis,7,23,0,30
Northampton,BETHLEHEM 7TH WARD,Auditor General,,DEM,H Scott Conklin,15,13,1,29
Northampton,BETHLEHEM 7TH WARD,Auditor General,,DEM,Christina M. Hartman,6,21,0,27
