county,precinct,office,district,party,candidate,election_day,mail_in,absentee,provisional,votes
Lackawanna,Archbald W-04 P-02,U.S. House,8,REP,Harry Haas,0,0,1,0,1
Lackawanna,Archbald W-04 P-02,U.S. House,8,REP,Teddy Daniels,10,1,0,0,11
Lackawanna,Archbald W-04 P-02,U.S. House,8,REP,Jim Bognet,4,0,0,0,4
Lackawanna,Archbald W-04 P-02,U.S. House,8,REP,Mike Cammisa,1,0,0,0,1
Lackawanna,Archbald W-04 P-02,U.S. House,8,REP,Mike Marsicano,0,0,1,0,1
Lackawanna,Archbald W-04 P-02,U.S. House,8,REP,Earl Granville,5,5,0,0,10
Lackawanna,Archbald W-04 P-02,U.S. House,8,REP,Write-in,0,1,0,0,1
Lackawanna,Archbald W-04 P-02,General Assembly,112,REP,Write-in,1,2,0,0,3
Lackawanna,Benton Township W-00 P-00,Registered Voters,,,,,,,,1209
Lackawanna,Benton Township W-00 P-00,Registered Voters,,DEM,,,,,,481
Lackawanna,Benton Township W-00 P-00,Registered Voters,,REP,,,,,,728
Lackawanna,Benton Township W-00 P-00,Registered Voters,,NPA,,,,,,0
Lackawanna,Benton Township W-00 P-00,Ballots Cast,,,,248,224,39,9,520
Lackawanna,Benton Township W-00 P-00,Ballots Cast,,DEM,,56,139,26,3,224
Lackawanna,Benton Township W-00 P-00,Ballots Cast,,REP,,192,85,13,6,296
Lackawanna,Benton Township W-00 P-00,President,,DEM,Bernie Sanders,11,15,3,1,30
Lackawanna,Benton Township W-00 P-00,President,,DEM,Joseph R. Biden,41,120,23,2,186
Lackawanna,Benton Township W-00 P-00,President,,DEM,Tulsi Gabbard,3,1,0,0,4
Lackawanna,Benton Township W-00 P-00,President,,DEM,Write-in,0,2,0,0,2
Lackawanna,Benton Township W-00 P-00,Attorney General,,DEM,Josh Shapiro,47,128,23,3,201
Lackawanna,Benton Township W-00 P-00,Attorney General,,DEM,Write-in,0,0,0,0,0
Lackawanna,Benton Township W-00 P-00,Auditor General,,DEM,H. Scott Conklin,5,8,4,0,17
Lackawanna,Benton Township W-00 P-00,Auditor General,,DEM,Michael Lamb,12,25,4,0,41
Lackawanna,Benton Township W-00 P-00,Auditor General,,DEM,Tracie Fountain,1,16,2,0,19
Lackawanna,Benton Township W-00 P-00,Auditor General,,DEM,Rose Rosie Marie Davis,6,21,4,3,34
Lackawanna,Benton Township W-00 P-00,Auditor General,,DEM,Nina Ahmad,19,25,1,0,45
Lackawanna,Benton Township W-00 P-00,Auditor General,,DEM,Christina M. Hartman,6,24,5,0,35
Lackawanna,Benton Township W-00 P-00,Auditor General,,DEM,Write-in,0,0,0,0,0
Lackawanna,Benton Township W-00 P-00,State Treasurer,,DEM,Joe Torsella,48,120,22,2,192
Lackawanna,Benton Township W-00 P-00,State Treasurer,,DEM,Write-in,0,0,0,0,0
Lackawanna,Benton Township W-00 P-00,U.S. House,8,DEM,Matt Cartwright,53,132,23,3,211
Lackawanna,Benton Township W-00 P-00,U.S. House,8,DEM,Write-in,0,1,1,0,2
Lackawanna,Benton Township W-00 P-00,General Assembly,117,DEM,Write-in,3,11,1,0,15
Lackawanna,Benton Township W-00 P-00,President,,REP,Donald J. Trump,172,50,10,6,238
Lackawanna,Benton Township W-00 P-00,President,,REP,Roque Rocky De La Fuente,6,7,1,0,14
Lackawanna,Benton Township W-00 P-00,President,,REP,Bill Weld,7,18,2,0,27
Lackawanna,Benton Township W-00 P-00,President,,REP,Write-in,1,5,0,0,6
Lackawanna,Benton Township W-00 P-00,Attorney General,,REP,Heather Heidelbaugh,148,68,11,5,232
Lackawanna,Benton Township W-00 P-00,Attorney General,,REP,Write-in,2,2,0,0,4
Lackawanna,Benton Township W-00 P-00,Auditor General,,REP,Timothy DeFoor,149,69,10,5,233
Lackawanna,Benton Township W-00 P-00,Auditor General,,REP,Write-in,1,1,0,0,2
Lackawanna,Benton Township W-00 P-00,State Treasurer,,REP,Stacy L. Garrity,149,68,10,5,232
Lackawanna,Benton Township W-00 P-00,State Treasurer,,REP,Write-in,1,2,0,0,3
Lackawanna,Benton Township W-00 P-00,U.S. House,8,REP,Harry Haas,11,4,0,0,15
Lackawanna,Benton Township W-00 P-00,U.S. House,8,REP,Teddy Daniels,29,5,3,2,39
Lackawanna,Benton Township W-00 P-00,U.S. House,8,REP,Jim Bognet,45,13,2,1,61
Lackawanna,Benton Township W-00 P-00,U.S. House,8,REP,Mike Cammisa,1,2,0,0,3
Lackawanna,Benton Township W-00 P-00,U.S. House,8,REP,Mike Marsicano,13,5,0,0,18
Lackawanna,Benton Township W-00 P-00,U.S. House,8,REP,Earl Granville,83,53,7,2,145
Lackawanna,Benton Township W-00 P-00,U.S. House,8,REP,Write-in,0,1,0,0,1
Lackawanna,Benton Township W-00 P-00,General Assembly,117,REP,Karen Boback,163,72,10,2,247
Lackawanna,Benton Township W-00 P-00,General Assembly,117,REP,Write-in,1,4,0,0,5
Lackawanna,Blakely W-01 P-01,Registered Voters,,,,,,,,808
Lackawanna,Blakely W-01 P-01,Registered Voters,,DEM,,,,,,560
Lackawanna,Blakely W-01 P-01,Registered Voters,,REP,,,,,,248
Lackawanna,Blakely W-01 P-01,Registered Voters,,NPA,,,,,,0
Lackawanna,Blakely W-01 P-01,Ballots Cast,,,,205,142,28,6,381
Lackawanna,Blakely W-01 P-01,Ballots Cast,,DEM,,130,125,24,4,283
Lackawanna,Blakely W-01 P-01,Ballots Cast,,REP,,75,17,4,2,98
Lackawanna,Blakely W-01 P-01,President,,DEM,Bernie Sanders,21,14,6,2,43
Lackawanna,Blakely W-01 P-01,President,,DEM,Joseph R. Biden,86,105,17,2,210
Lackawanna,Blakely W-01 P-01,President,,DEM,Tulsi Gabbard,10,2,0,0,12
Lackawanna,Blakely W-01 P-01,President,,DEM,Write-in,6,3,0,0,9
Lackawanna,Blakely W-01 P-01,Attorney General,,DEM,Josh Shapiro,100,105,18,4,227
Lackawanna,Blakely W-01 P-01,Attorney General,,DEM,Write-in,2,2,2,0,6
Lackawanna,Blakely W-01 P-01,Auditor General,,DEM,H. Scott Conklin,5,9,1,0,15
Lackawanna,Blakely W-01 P-01,Auditor General,,DEM,Michael Lamb,17,13,1,0,31
Lackawanna,Blakely W-01 P-01,Auditor General,,DEM,Tracie Fountain,5,9,0,0,14
Lackawanna,Blakely W-01 P-01,Auditor General,,DEM,Rose Rosie Marie Davis,15,24,10,0,49
Lackawanna,Blakely W-01 P-01,Auditor General,,DEM,Nina Ahmad,54,36,6,2,98
Lackawanna,Blakely W-01 P-01,Auditor General,,DEM,Christina M. Hartman,16,17,3,1,37
Lackawanna,Blakely W-01 P-01,Auditor General,,DEM,Write-in,1,0,0,0,1
Lackawanna,Blakely W-01 P-01,State Treasurer,,DEM,Joe Torsella,96,105,17,3,221
Lackawanna,Blakely W-01 P-01,State Treasurer,,DEM,Write-in,3,0,0,0,3
Lackawanna,Blakely W-01 P-01,U.S. House,8,DEM,Matt Cartwright,105,117,24,4,250
Lackawanna,Blakely W-01 P-01,U.S. House,8,DEM,Write-in,4,0,0,0,4
Lackawanna,Blakely W-01 P-01,General Assembly,112,DEM,Kyle J. Mullins,116,118,24,3,261
Lackawanna,Blakely W-01 P-01,General Assembly,112,DEM,Write-in,4,0,0,0,4
Lackawanna,Blakely W-01 P-01,President,,REP,Donald J. Trump,68,13,4,0,85
Lackawanna,Blakely W-01 P-01,President,,REP,Roque Rocky De La Fuente,0,1,0,0,1
Lackawanna,Blakely W-01 P-01,President,,REP,Bill Weld,3,2,0,1,6
Lackawanna,Blakely W-01 P-01,President,,REP,Write-in,0,1,0,1,2
Lackawanna,Blakely W-01 P-01,Attorney General,,REP,Heather Heidelbaugh,56,14,4,2,76
Lackawanna,Blakely W-01 P-01,Attorney General,,REP,Write-in,0,0,0,0,0
Lackawanna,Blakely W-01 P-01,Auditor General,,REP,Timothy DeFoor,55,14,4,2,75
Lackawanna,Blakely W-01 P-01,Auditor General,,REP,Write-in,0,0,0,0,0
Lackawanna,Blakely W-01 P-01,State Treasurer,,REP,Stacy L. Garrity,52,14,4,2,72
Lackawanna,Blakely W-01 P-01,State Treasurer,,REP,Write-in,0,0,0,0,0
Lackawanna,Blakely W-01 P-01,U.S. House,8,REP,Harry Haas,2,0,1,0,3
Lackawanna,Blakely W-01 P-01,U.S. House,8,REP,Teddy Daniels,11,4,0,0,15
Lackawanna,Blakely W-01 P-01,U.S. House,8,REP,Jim Bognet,10,2,1,1,14
Lackawanna,Blakely W-01 P-01,U.S. House,8,REP,Mike Cammisa,0,0,0,0,0
Lackawanna,Blakely W-01 P-01,U.S. House,8,REP,Mike Marsicano,8,0,0,0,8
Lackawanna,Blakely W-01 P-01,U.S. House,8,REP,Earl Granville,39,10,2,1,52
Lackawanna,Blakely W-01 P-01,U.S. House,8,REP,Write-in,0,0,0,0,0
Lackawanna,Blakely W-01 P-01,General Assembly,112,REP,Write-in,9,6,1,0,16
Lackawanna,Blakely W-02 P-01,Registered Voters,,,,,,,,1002
Lackawanna,Blakely W-02 P-01,Registered Voters,,DEM,,,,,,672
Lackawanna,Blakely W-02 P-01,Registered Voters,,REP,,,,,,330
Lackawanna,Blakely W-02 P-01,Registered Voters,,NPA,,,,,,0
Lackawanna,Blakely W-02 P-01,Ballots Cast,,,,234,167,26,3,430
Lackawanna,Blakely W-02 P-01,Ballots Cast,,DEM,,127,141,20,0,288
Lackawanna,Blakely W-02 P-01,Ballots Cast,,REP,,107,26,6,3,142
Lackawanna,Blakely W-02 P-01,President,,DEM,Bernie Sanders,31,13,5,0,49
Lackawanna,Blakely W-02 P-01,President,,DEM,Joseph R. Biden,73,122,14,0,209
Lackawanna,Blakely W-02 P-01,President,,DEM,Tulsi Gabbard,3,5,1,0,9
Lackawanna,Blakely W-02 P-01,President,,DEM,Write-in,11,0,0,0,11
Lackawanna,Blakely W-02 P-01,Attorney General,,DEM,Josh Shapiro,89,127,18,0,234
Lackawanna,Blakely W-02 P-01,Attorney General,,DEM,Write-in,1,0,0,0,1
Lackawanna,Blakely W-02 P-01,Auditor General,,DEM,H. Scott Conklin,9,9,0,0,18
Lackawanna,Blakely W-02 P-01,Auditor General,,DEM,Michael Lamb,16,22,3,0,41
Lackawanna,Blakely W-02 P-01,Auditor General,,DEM,Tracie Fountain,10,9,1,0,20
Lackawanna,Blakely W-02 P-01,Auditor General,,DEM,Rose Rosie Marie Davis,15,32,1,0,48
Lackawanna,Blakely W-02 P-01,Auditor General,,DEM,Nina Ahmad,29,28,10,0,67
Lackawanna,Blakely W-02 P-01,Auditor General,,DEM,Christina M. Hartman,22,24,1,0,47
Lackawanna,Blakely W-02 P-01,Auditor General,,DEM,Write-in,1,0,0,0,1
Lackawanna,Blakely W-02 P-01,State Treasurer,,DEM,Joe Torsella,87,118,18,0,223
Lackawanna,Blakely W-02 P-01,State Treasurer,,DEM,Write-in,1,0,0,0,1
Lackawanna,Blakely W-02 P-01,U.S. House,8,DEM,Matt Cartwright,99,133,20,0,252
Lackawanna,Blakely W-02 P-01,U.S. House,8,DEM,Write-in,8,1,0,0,9
Lackawanna,Blakely W-02 P-01,General Assembly,112,DEM,Kyle J. Mullins,98,135,20,0,253
Lackawanna,Blakely W-02 P-01,General Assembly,112,DEM,Write-in,13,0,0,0,13
Lackawanna,Blakely W-02 P-01,President,,REP,Donald J. Trump,99,18,5,3,125
Lackawanna,Blakely W-02 P-01,President,,REP,Roque Rocky De La Fuente,1,0,0,0,1
Lackawanna,Blakely W-02 P-01,President,,REP,Bill Weld,2,2,0,0,4
Lackawanna,Blakely W-02 P-01,President,,REP,Write-in,3,5,1,0,9
Lackawanna,Blakely W-02 P-01,Attorney General,,REP,Heather Heidelbaugh,68,20,5,2,95
Lackawanna,Blakely W-02 P-01,Attorney General,,REP,Write-in,0,0,0,0,0
Lackawanna,Blakely W-02 P-01,Auditor General,,REP,Timothy DeFoor,69,19,4,2,94
Lackawanna,Blakely W-02 P-01,Auditor General,,REP,Write-in,0,0,1,0,1
Lackawanna,Blakely W-02 P-01,State Treasurer,,REP,Stacy L. Garrity,69,20,5,2,96
Lackawanna,Blakely W-02 P-01,State Treasurer,,REP,Write-in,0,0,0,0,0
Lackawanna,Blakely W-02 P-01,U.S. House,8,REP,Harry Haas,1,0,0,0,1
Lackawanna,Blakely W-02 P-01,U.S. House,8,REP,Teddy Daniels,35,1,0,0,36
Lackawanna,Blakely W-02 P-01,U.S. House,8,REP,Jim Bognet,15,2,2,0,19
Lackawanna,Blakely W-02 P-01,U.S. House,8,REP,Mike Cammisa,0,1,0,0,1
Lackawanna,Blakely W-02 P-01,U.S. House,8,REP,Mike Marsicano,12,0,0,0,12
Lackawanna,Blakely W-02 P-01,U.S. House,8,REP,Earl Granville,41,21,4,3,69
Lackawanna,Blakely W-02 P-01,U.S. House,8,REP,Write-in,0,0,0,0,0
Lackawanna,Blakely W-02 P-01,General Assembly,112,REP,Write-in,32,5,3,1,41
Lackawanna,Blakely W-03 P-01,Registered Voters,,,,,,,,1080
Lackawanna,Blakely W-03 P-01,Registered Voters,,DEM,,,,,,774
Lackawanna,Blakely W-03 P-01,Registered Voters,,REP,,,,,,306
Lackawanna,Blakely W-03 P-01,Registered Voters,,NPA,,,,,,0
Lackawanna,Blakely W-03 P-01,Ballots Cast,,,,196,232,38,6,472
Lackawanna,Blakely W-03 P-01,Ballots Cast,,DEM,,110,199,33,3,345
Lackawanna,Blakely W-03 P-01,Ballots Cast,,REP,,86,33,5,3,127
Lackawanna,Blakely W-03 P-01,President,,DEM,Bernie Sanders,15,20,4,0,39
Lackawanna,Blakely W-03 P-01,President,,DEM,Joseph R. Biden,74,161,28,2,265
Lackawanna,Blakely W-03 P-01,President,,DEM,Tulsi Gabbard,2,7,0,0,9
Lackawanna,Blakely W-03 P-01,President,,DEM,Write-in,13,4,0,1,18
Lackawanna,Blakely W-03 P-01,Attorney General,,DEM,Josh Shapiro,81,177,29,3,290
Lackawanna,Blakely W-03 P-01,Attorney General,,DEM,Write-in,5,1,0,0,6
Lackawanna,Blakely W-03 P-01,Auditor General,,DEM,H. Scott Conklin,8,6,1,0,15
Lackawanna,Blakely W-03 P-01,Auditor General,,DEM,Michael Lamb,18,40,5,0,63
Lackawanna,Blakely W-03 P-01,Auditor General,,DEM,Tracie Fountain,3,9,4,0,16
Lackawanna,Blakely W-03 P-01,Auditor General,,DEM,Rose Rosie Marie Davis,13,44,8,1,66
Lackawanna,Blakely W-03 P-01,Auditor General,,DEM,Nina Ahmad,37,37,4,2,80
Lackawanna,Blakely W-03 P-01,Auditor General,,DEM,Christina M. Hartman,10,34,6,0,50
Lackawanna,Blakely W-03 P-01,Auditor General,,DEM,Write-in,3,1,0,0,4
Lackawanna,Blakely W-03 P-01,State Treasurer,,DEM,Joe Torsella,80,171,29,3,283
Lackawanna,Blakely W-03 P-01,State Treasurer,,DEM,Write-in,4,1,0,0,5
Lackawanna,Blakely W-03 P-01,U.S. House,8,DEM,Matt Cartwright,92,187,31,2,312
Lackawanna,Blakely W-03 P-01,U.S. House,8,DEM,Write-in,8,2,0,1,11
Lackawanna,Blakely W-03 P-01,General Assembly,112,DEM,Kyle J. Mullins,100,190,31,3,324
Lackawanna,Blakely W-03 P-01,General Assembly,112,DEM,Write-in,3,1,0,0,4
Lackawanna,Blakely W-03 P-01,President,,REP,Donald J. Trump,82,20,4,3,109
Lackawanna,Blakely W-03 P-01,President,,REP,Roque Rocky De La Fuente,1,2,1,0,4
Lackawanna,Blakely W-03 P-01,President,,REP,Bill Weld,0,7,0,0,7
Lackawanna,Blakely W-03 P-01,President,,REP,Write-in,3,3,0,0,6
Lackawanna,Blakely W-03 P-01,Attorney General,,REP,Heather Heidelbaugh,65,27,5,3,100
Lackawanna,Blakely W-03 P-01,Attorney General,,REP,Write-in,0,0,0,0,0
Lackawanna,Blakely W-03 P-01,Auditor General,,REP,Timothy DeFoor,64,27,5,3,99
Lackawanna,Blakely W-03 P-01,Auditor General,,REP,Write-in,0,0,0,0,0
Lackawanna,Blakely W-03 P-01,State Treasurer,,REP,Stacy L. Garrity,66,26,5,3,100
Lackawanna,Blakely W-03 P-01,State Treasurer,,REP,Write-in,0,0,0,0,0
Lackawanna,Blakely W-03 P-01,U.S. House,8,REP,Harry Haas,3,1,0,0,4
Lackawanna,Blakely W-03 P-01,U.S. House,8,REP,Teddy Daniels,23,1,0,2,26
Lackawanna,Blakely W-03 P-01,U.S. House,8,REP,Jim Bognet,15,7,0,1,23
Lackawanna,Blakely W-03 P-01,U.S. House,8,REP,Mike Cammisa,0,0,0,0,0
Lackawanna,Blakely W-03 P-01,U.S. House,8,REP,Mike Marsicano,4,0,1,0,5
Lackawanna,Blakely W-03 P-01,U.S. House,8,REP,Earl Granville,40,23,4,0,67
Lackawanna,Blakely W-03 P-01,U.S. House,8,REP,Write-in,0,0,0,0,0
Lackawanna,Blakely W-03 P-01,General Assembly,112,REP,Write-in,15,4,2,0,21
Lackawanna,Blakely W-03 P-02,Registered Voters,,,,,,,,1281
Lackawanna,Blakely W-03 P-02,Registered Voters,,DEM,,,,,,899
Lackawanna,Blakely W-03 P-02,Registered Voters,,REP,,,,,,382
Lackawanna,Blakely W-03 P-02,Registered Voters,,NPA,,,,,,0
Lackawanna,Blakely W-03 P-02,Ballots Cast,,,,259,275,60,17,611
Lackawanna,Blakely W-03 P-02,Ballots Cast,,DEM,,151,239,57,5,452
Lackawanna,Blakely W-03 P-02,Ballots Cast,,REP,,108,36,3,12,159
Lackawanna,Blakely W-03 P-02,President,,DEM,Bernie Sanders,22,21,5,1,49
Lackawanna,Blakely W-03 P-02,President,,DEM,Joseph R. Biden,97,206,49,3,355
Lackawanna,Blakely W-03 P-02,President,,DEM,Tulsi Gabbard,10,5,0,1,16
Lackawanna,Blakely W-03 P-02,President,,DEM,Write-in,6,3,2,0,11
Lackawanna,Blakely W-03 P-02,Attorney General,,DEM,Josh Shapiro,114,220,45,3,382
Lackawanna,Blakely W-03 P-02,Attorney General,,DEM,Write-in,1,2,1,0,4
Lackawanna,Blakely W-03 P-02,Auditor General,,DEM,H. Scott Conklin,8,9,4,0,21
Lackawanna,Blakely W-03 P-02,Auditor General,,DEM,Michael Lamb,30,32,17,1,80
Lackawanna,Blakely W-03 P-02,Auditor General,,DEM,Tracie Fountain,3,23,2,0,28
Lackawanna,Blakely W-03 P-02,Auditor General,,DEM,Rose Rosie Marie Davis,22,51,12,1,86
Lackawanna,Blakely W-03 P-02,Auditor General,,DEM,Nina Ahmad,47,56,9,1,113
Lackawanna,Blakely W-03 P-02,Auditor General,,DEM,Christina M. Hartman,20,33,6,0,59
Lackawanna,Blakely W-03 P-02,Auditor General,,DEM,Write-in,0,0,0,0,0
Lackawanna,Blakely W-03 P-02,State Treasurer,,DEM,Joe Torsella,110,208,49,3,370
Lackawanna,Blakely W-03 P-02,State Treasurer,,DEM,Write-in,0,1,1,0,2
Lackawanna,Blakely W-03 P-02,U.S. House,8,DEM,Matt Cartwright,122,227,48,4,401
Lackawanna,Blakely W-03 P-02,U.S. House,8,DEM,Write-in,4,1,2,1,8
Lackawanna,Blakely W-03 P-02,General Assembly,112,DEM,Kyle J. Mullins,136,229,56,4,425
Lackawanna,Blakely W-03 P-02,General Assembly,112,DEM,Write-in,1,2,0,1,4
Lackawanna,Blakely W-03 P-02,President,,REP,Donald J. Trump,103,22,3,12,140
Lackawanna,Blakely W-03 P-02,President,,REP,Roque Rocky De La Fuente,1,1,0,0,2
Lackawanna,Blakely W-03 P-02,President,,REP,Bill Weld,1,6,0,0,7
Lackawanna,Blakely W-03 P-02,President,,REP,Write-in,2,2,0,0,4
Lackawanna,Blakely W-03 P-02,Attorney General,,REP,Heather Heidelbaugh,80,24,3,10,117
Lackawanna,Blakely W-03 P-02,Attorney General,,REP,Write-in,1,0,0,0,1
Lackawanna,Blakely W-03 P-02,Auditor General,,REP,Timothy DeFoor,79,24,3,10,116
Lackawanna,Blakely W-03 P-02,Auditor General,,REP,Write-in,0,0,0,0,0
Lackawanna,Blakely W-03 P-02,State Treasurer,,REP,Stacy L. Garrity,81,25,3,10,119
Lackawanna,Blakely W-03 P-02,State Treasurer,,REP,Write-in,0,0,0,0,0
Lackawanna,Blakely W-03 P-02,U.S. House,8,REP,Harry Haas,5,0,0,0,5
Lackawanna,Blakely W-03 P-02,U.S. House,8,REP,Teddy Daniels,28,3,2,4,37
Lackawanna,Blakely W-03 P-02,U.S. House,8,REP,Jim Bognet,14,4,0,4,22
Lackawanna,Blakely W-03 P-02,U.S. House,8,REP,Mike Cammisa,0,0,0,0,0
Lackawanna,Blakely W-03 P-02,U.S. House,8,REP,Mike Marsicano,6,2,0,2,10
Lackawanna,Blakely W-03 P-02,U.S. House,8,REP,Earl Granville,51,24,1,2,78
Lackawanna,Blakely W-03 P-02,U.S. House,8,REP,Write-in,1,0,0,0,1
Lackawanna,Blakely W-03 P-02,General Assembly,112,REP,Write-in,36,3,1,4,44
Lackawanna,Carbondale W-01 P-01,Registered Voters,,,,,,,,845
Lackawanna,Carbondale W-01 P-01,Registered Voters,,DEM,,,,,,564
Lackawanna,Carbondale W-01 P-01,Registered Voters,,REP,,,,,,281
Lackawanna,Carbondale W-01 P-01,Registered Voters,,NPA,,,,,,0
Lackawanna,Carbondale W-01 P-01,Ballots Cast,,,,186,119,31,2,338
Lackawanna,Carbondale W-01 P-01,Ballots Cast,,DEM,,102,101,24,0,227
Lackawanna,Carbondale W-01 P-01,Ballots Cast,,REP,,84,18,7,2,111
Lackawanna,Carbondale W-01 P-01,President,,DEM,Bernie Sanders,22,12,3,0,37
Lackawanna,Carbondale W-01 P-01,President,,DEM,Joseph R. Biden,71,84,20,0,175
Lackawanna,Carbondale W-01 P-01,President,,DEM,Tulsi Gabbard,3,0,1,0,4
Lackawanna,Carbondale W-01 P-01,President,,DEM,Write-in,2,3,0,0,5
Lackawanna,Carbondale W-01 P-01,Attorney General,,DEM,Josh Shapiro,83,98,21,0,202
Lackawanna,Carbondale W-01 P-01,Attorney General,,DEM,Write-in,0,0,0,0,0
Lackawanna,Carbondale W-01 P-01,Auditor General,,DEM,H. Scott Conklin,6,6,1,0,13
Lackawanna,Carbondale W-01 P-01,Auditor General,,DEM,Michael Lamb,20,16,4,0,40
Lackawanna,Carbondale W-01 P-01,Auditor General,,DEM,Tracie Fountain,4,9,1,0,14
Lackawanna,Carbondale W-01 P-01,Auditor General,,DEM,Rose Rosie Marie Davis,19,20,5,0,44
Lackawanna,Carbondale W-01 P-01,Auditor General,,DEM,Nina Ahmad,24,20,5,0,49
Lackawanna,Carbondale W-01 P-01,Auditor General,,DEM,Christina M. Hartman,10,14,5,0,29
Lackawanna,Carbondale W-01 P-01,Auditor General,,DEM,Write-in,0,0,0,0,0
Lackawanna,Carbondale W-01 P-01,State Treasurer,,DEM,Joe Torsella,84,88,20,0,192
Lackawanna,Carbondale W-01 P-01,State Treasurer,,DEM,Write-in,0,0,0,0,0
Lackawanna,Carbondale W-01 P-01,U.S. House,8,DEM,Matt Cartwright,83,101,20,0,204
Lackawanna,Carbondale W-01 P-01,U.S. House,8,DEM,Write-in,5,0,1,0,6
Lackawanna,Carbondale W-01 P-01,General Assembly,114,DEM,Bridget Malloy Kosierowski,86,91,23,0,200
Lackawanna,Carbondale W-01 P-01,General Assembly,114,DEM,Write-in,0,0,0,0,0
Lackawanna,Carbondale W-01 P-01,President,,REP,Donald J. Trump,80,14,7,2,103
Lackawanna,Carbondale W-01 P-01,President,,REP,Roque Rocky De La Fuente,0,0,0,0,0
Lackawanna,Carbondale W-01 P-01,President,,REP,Bill Weld,2,2,0,0,4
Lackawanna,Carbondale W-01 P-01,President,,REP,Write-in,2,1,0,0,3
Lackawanna,Carbondale W-01 P-01,Attorney General,,REP,Heather Heidelbaugh,55,13,5,2,75
Lackawanna,Carbondale W-01 P-01,Attorney General,,REP,Write-in,0,0,0,0,0
Lackawanna,Carbondale W-01 P-01,Auditor General,,REP,Timothy DeFoor,53,11,4,2,70
Lackawanna,Carbondale W-01 P-01,Auditor General,,REP,Write-in,0,0,0,0,0
Lackawanna,Carbondale W-01 P-01,State Treasurer,,REP,Stacy L. Garrity,57,12,5,2,76
Lackawanna,Carbondale W-01 P-01,State Treasurer,,REP,Write-in,0,0,0,0,0
Lackawanna,Carbondale W-01 P-01,U.S. House,8,REP,Harry Haas,8,1,1,0,10
Lackawanna,Carbondale W-01 P-01,U.S. House,8,REP,Teddy Daniels,9,3,1,0,13
Lackawanna,Carbondale W-01 P-01,U.S. House,8,REP,Jim Bognet,9,1,1,0,11
Lackawanna,Carbondale W-01 P-01,U.S. House,8,REP,Mike Cammisa,0,0,0,0,0
Lackawanna,Carbondale W-01 P-01,U.S. House,8,REP,Mike Marsicano,4,0,0,0,4
Lackawanna,Carbondale W-01 P-01,U.S. House,8,REP,Earl Granville,53,12,4,2,71
Lackawanna,Carbondale W-01 P-01,U.S. House,8,REP,Write-in,0,0,0,0,0
Lackawanna,Carbondale W-01 P-01,General Assembly,114,REP,James May,68,12,5,2,87
Lackawanna,Carbondale W-01 P-01,General Assembly,114,REP,Write-in,0,0,0,0,0
Lackawanna,Carbondale W-01 P-02,Registered Voters,,,,,,,,454
Lackawanna,Carbondale W-01 P-02,Registered Voters,,DEM,,,,,,324
Lackawanna,Carbondale W-01 P-02,Registered Voters,,REP,,,,,,130
Lackawanna,Carbondale W-01 P-02,Registered Voters,,NPA,,,,,,0
Lackawanna,Carbondale W-01 P-02,Ballots Cast,,,,91,85,18,4,198
Lackawanna,Carbondale W-01 P-02,Ballots Cast,,DEM,,59,67,14,3,143
Lackawanna,Carbondale W-01 P-02,Ballots Cast,,REP,,32,18,4,1,55
Lackawanna,Carbondale W-01 P-02,President,,DEM,Bernie Sanders,11,6,1,2,20
Lackawanna,Carbondale W-01 P-02,President,,DEM,Joseph R. Biden,34,55,11,1,101
Lackawanna,Carbondale W-01 P-02,President,,DEM,Tulsi Gabbard,3,2,0,0,5
Lackawanna,Carbondale W-01 P-02,President,,DEM,Write-in,3,1,0,0,4
Lackawanna,Carbondale W-01 P-02,Attorney General,,DEM,Josh Shapiro,49,58,10,0,117
Lackawanna,Carbondale W-01 P-02,Attorney General,,DEM,Write-in,1,0,0,0,1
Lackawanna,Carbondale W-01 P-02,Auditor General,,DEM,H. Scott Conklin,15,14,2,0,31
Lackawanna,Carbondale W-01 P-02,Auditor General,,DEM,Michael Lamb,5,8,3,0,16
Lackawanna,Carbondale W-01 P-02,Auditor General,,DEM,Tracie Fountain,4,1,1,0,6
Lackawanna,Carbondale W-01 P-02,Auditor General,,DEM,Rose Rosie Marie Davis,7,16,3,0,26
Lackawanna,Carbondale W-01 P-02,Auditor General,,DEM,Nina Ahmad,10,8,2,0,20
Lackawanna,Carbondale W-01 P-02,Auditor General,,DEM,Christina M. Hartman,8,10,2,0,20
Lackawanna,Carbondale W-01 P-02,Auditor General,,DEM,Write-in,1,0,0,0,1
Lackawanna,Carbondale W-01 P-02,State Treasurer,,DEM,Joe Torsella,47,58,10,0,115
Lackawanna,Carbondale W-01 P-02,State Treasurer,,DEM,Write-in,1,0,0,0,1
Lackawanna,Carbondale W-01 P-02,U.S. House,8,DEM,Matt Cartwright,48,57,12,2,119
Lackawanna,Carbondale W-01 P-02,U.S. House,8,DEM,Write-in,4,2,1,0,7
Lackawanna,Carbondale W-01 P-02,General Assembly,114,DEM,Bridget Malloy Kosierowski,49,56,9,2,116
Lackawanna,Carbondale W-01 P-02,General Assembly,114,DEM,Write-in,1,0,0,0,1
Lackawanna,Carbondale W-01 P-02,President,,REP,Donald J. Trump,30,15,2,1,48
Lackawanna,Carbondale W-01 P-02,President,,REP,Roque Rocky De La Fuente,1,2,0,0,3
