county,precinct,office,district,party,candidate,election_day,mail_in,absentee,provisional,votes
Schuylkill,Butler Twp Lavelle,General Assembly,123,REP,Tim Twardzik,179,40,4,2,225
Schuylkill,Butler Twp Lavelle,General Assembly,123,REP,Write-in,0,0,0,0,0
Schuylkill,Butler Twp Northeast,Registered Voters,,,,,,,,200
Schuylkill,Butler Twp Northeast,Registered Voters,,DEM,,,,,,97
Schuylkill,Butler Twp Northeast,Registered Voters,,REP,,,,,,76
Schuylkill,Butler Twp Northeast,Registered Voters,,NPA,,,,,,27
Schuylkill,Butler Twp Northeast,Ballots Cast,,,,41,16,7,2,66
Schuylkill,Butler Twp Northeast,Ballots Cast,,DEM,,23,12,2,0,37
Schuylkill,Butler Twp Northeast,Ballots Cast,,REP,,18,4,5,2,29
Schuylkill,Butler Twp Northeast,Ballots Cast,,NPA,,0,0,0,0,0
Schuylkill,Butler Twp Northeast,President,,DEM,Bernie Sanders,6,2,0,0,8
Schuylkill,Butler Twp Northeast,President,,DEM,Joseph R. Biden,7,10,2,0,19
Schuylkill,Butler Twp Northeast,President,,DEM,Tulsi Gabbard,4,0,0,0,4
Schuylkill,Butler Twp Northeast,President,,DEM,Write-in,4,0,0,0,4
Schuylkill,Butler Twp Northeast,Attorney General,,DEM,Josh Shapiro,20,11,1,0,32
Schuylkill,Butler Twp Northeast,Attorney General,,DEM,Write-in,0,0,0,0,0
Schuylkill,Butler Twp Northeast,Auditor General,,DEM,H. Scott Conklin,3,1,0,0,4
Schuylkill,Butler Twp Northeast,Auditor General,,DEM,Michael Lamb,4,3,0,0,7
Schuylkill,Butler Twp Northeast,Auditor General,,DEM,Tracie Fountain,2,3,0,0,5
Schuylkill,Butler Twp Northeast,Auditor General,,DEM,Rose Rosie Marie Davis,4,0,0,0,4
Schuylkill,Butler Twp Northeast,Auditor General,,DEM,Nina Ahmad,3,2,1,0,6
Schuylkill,Butler Twp Northeast,Auditor General,,DEM,Christina M. Hartman,6,3,0,0,9
Schuylkill,Butler Twp Northeast,Auditor General,,DEM,Write-in,0,0,0,0,0
Schuylkill,Butler Twp Northeast,State Treasurer,,DEM,Joe Torsella,21,11,1,0,33
Schuylkill,Butler Twp Northeast,State Treasurer,,DEM,Write-in,0,0,0,0,0
Schuylkill,Butler Twp Northeast,U.S. House,9,DEM,Laura Quick,8,6,0,0,14
Schuylkill,Butler Twp Northeast,U.S. House,9,DEM,Gary Wegman,11,6,2,0,19
Schuylkill,Butler Twp Northeast,U.S. House,9,DEM,Write-in,0,0,0,0,0
Schuylkill,Butler Twp Northeast,State Senate,29,DEM,Write-in,2,2,1,0,5
Schuylkill,Butler Twp Northeast,General Assembly,123,DEM,Peter PJ Symons Jr.,22,12,2,0,36
Schuylkill,Butler Twp Northeast,General Assembly,123,DEM,Write-in,1,0,0,0,1
Schuylkill,Butler Twp Northeast,President,,REP,Donald J. Trump,18,3,5,2,28
Schuylkill,Butler Twp Northeast,President,,REP,Roque Rocky De La Fuente,0,0,0,0,0
Schuylkill,Butler Twp Northeast,President,,REP,Bill Weld,0,0,0,0,0
Schuylkill,Butler Twp Northeast,President,,REP,Write-in,0,0,0,0,0
Schuylkill,Butler Twp Northeast,Attorney General,,REP,Heather Heidelbaugh,16,4,5,2,27
Schuylkill,Butler Twp Northeast,Attorney General,,REP,Write-in,0,0,0,0,0
Schuylkill,Butler Twp Northeast,Auditor General,,REP,Timothy Defoor,17,4,5,0,26
Schuylkill,Butler Twp Northeast,Auditor General,,REP,Write-in,0,0,0,0,0
Schuylkill,Butler Twp Northeast,State Treasurer,,REP,Stacy L. Garrity,18,4,5,0,27
Schuylkill,Butler Twp Northeast,State Treasurer,,REP,Write-in,0,0,0,0,0
Schuylkill,Butler Twp Northeast,U.S. House,9,REP,Dan Meuser,18,4,5,2,29
Schuylkill,Butler Twp Northeast,U.S. House,9,REP,Write-in,0,0,0,0,0
Schuylkill,Butler Twp Northeast,State Senate,29,REP,Dave Argall,16,4,4,0,24
Schuylkill,Butler Twp Northeast,State Senate,29,REP,Write-in,1,0,1,0,2
Schuylkill,Butler Twp Northeast,General Assembly,123,REP,John Leshko,10,1,1,0,12
Schuylkill,Butler Twp Northeast,General Assembly,123,REP,Tim Twardzik,8,3,3,2,16
Schuylkill,Butler Twp Northeast,General Assembly,123,REP,Write-in,0,0,1,0,1
Schuylkill,Cass Twp North,Registered Voters,,,,,,,,254
Schuylkill,Cass Twp North,Registered Voters,,DEM,,,,,,128
Schuylkill,Cass Twp North,Registered Voters,,REP,,,,,,98
Schuylkill,Cass Twp North,Registered Voters,,NPA,,,,,,28
Schuylkill,Cass Twp North,Ballots Cast,,,,55,17,1,0,73
Schuylkill,Cass Twp North,Ballots Cast,,DEM,,28,15,0,0,43
Schuylkill,Cass Twp North,Ballots Cast,,REP,,27,2,1,0,30
Schuylkill,Cass Twp North,Ballots Cast,,NPA,,0,0,0,0,0
Schuylkill,Cass Twp North,President,,DEM,Bernie Sanders,5,2,0,0,7
Schuylkill,Cass Twp North,President,,DEM,Joseph R. Biden,15,12,0,0,27
Schuylkill,Cass Twp North,President,,DEM,Tulsi Gabbard,2,0,0,0,2
Schuylkill,Cass Twp North,President,,DEM,Write-in,4,0,0,0,4
Schuylkill,Cass Twp North,Attorney General,,DEM,Josh Shapiro,19,9,0,0,28
Schuylkill,Cass Twp North,Attorney General,,DEM,Write-in,2,0,0,0,2
Schuylkill,Cass Twp North,Auditor General,,DEM,H. Scott Conklin,3,0,0,0,3
Schuylkill,Cass Twp North,Auditor General,,DEM,Michael Lamb,5,2,0,0,7
Schuylkill,Cass Twp North,Auditor General,,DEM,Tracie Fountain,4,5,0,0,9
Schuylkill,Cass Twp North,Auditor General,,DEM,Rose Rosie Marie Davis,3,3,0,0,6
Schuylkill,Cass Twp North,Auditor General,,DEM,Nina Ahmad,3,0,0,0,3
Schuylkill,Cass Twp North,Auditor General,,DEM,Christina M. Hartman,3,2,0,0,5
Schuylkill,Cass Twp North,Auditor General,,DEM,Write-in,2,0,0,0,2
Schuylkill,Cass Twp North,State Treasurer,,DEM,Joe Torsella,18,10,0,0,28
Schuylkill,Cass Twp North,State Treasurer,,DEM,Write-in,1,0,0,0,1
Schuylkill,Cass Twp North,U.S. House,9,DEM,Laura Quick,16,9,0,0,25
Schuylkill,Cass Twp North,U.S. House,9,DEM,Gary Wegman,7,1,0,0,8
Schuylkill,Cass Twp North,U.S. House,9,DEM,Write-in,1,0,0,0,1
Schuylkill,Cass Twp North,State Senate,29,DEM,Write-in,3,0,0,0,3
Schuylkill,Cass Twp North,General Assembly,123,DEM,Peter PJ Symons Jr.,24,12,0,0,36
Schuylkill,Cass Twp North,General Assembly,123,DEM,Write-in,2,0,0,0,2
Schuylkill,Cass Twp North,President,,REP,Donald J. Trump,24,2,1,0,27
Schuylkill,Cass Twp North,President,,REP,Roque Rocky De La Fuente,1,0,0,0,1
Schuylkill,Cass Twp North,President,,REP,Bill Weld,1,0,0,0,1
Schuylkill,Cass Twp North,President,,REP,Write-in,0,0,0,0,0
Schuylkill,Cass Twp North,Attorney General,,REP,Heather Heidelbaugh,24,1,1,0,26
Schuylkill,Cass Twp North,Attorney General,,REP,Write-in,1,0,0,0,1
Schuylkill,Cass Twp North,Auditor General,,REP,Timothy Defoor,24,1,1,0,26
Schuylkill,Cass Twp North,Auditor General,,REP,Write-in,1,0,0,0,1
Schuylkill,Cass Twp North,State Treasurer,,REP,Stacy L. Garrity,24,1,1,0,26
Schuylkill,Cass Twp North,State Treasurer,,REP,Write-in,1,0,0,0,1
Schuylkill,Cass Twp North,U.S. House,9,REP,Dan Meuser,24,1,1,0,26
Schuylkill,Cass Twp North,U.S. House,9,REP,Write-in,1,0,0,0,1
Schuylkill,Cass Twp North,State Senate,29,REP,Dave Argall,24,1,1,0,26
Schuylkill,Cass Twp North,State Senate,29,REP,Write-in,1,1,0,0,2
Schuylkill,Cass Twp North,General Assembly,123,REP,John Leshko,16,1,1,0,18
Schuylkill,Cass Twp North,General Assembly,123,REP,Tim Twardzik,9,1,0,0,10
Schuylkill,Cass Twp North,General Assembly,123,REP,Write-in,1,0,0,0,1
Schuylkill,Cass Twp South,Registered Voters,,,,,,,,891
Schuylkill,Cass Twp South,Registered Voters,,DEM,,,,,,419
Schuylkill,Cass Twp South,Registered Voters,,REP,,,,,,394
Schuylkill,Cass Twp South,Registered Voters,,NPA,,,,,,78
Schuylkill,Cass Twp South,Ballots Cast,,,,188,85,12,1,286
Schuylkill,Cass Twp South,Ballots Cast,,DEM,,76,53,4,1,134
Schuylkill,Cass Twp South,Ballots Cast,,REP,,112,32,8,0,152
Schuylkill,Cass Twp South,Ballots Cast,,NPA,,0,0,0,0,0
Schuylkill,Cass Twp South,President,,DEM,Bernie Sanders,12,3,1,0,16
Schuylkill,Cass Twp South,President,,DEM,Joseph R. Biden,36,44,3,0,83
Schuylkill,Cass Twp South,President,,DEM,Tulsi Gabbard,6,3,0,0,9
Schuylkill,Cass Twp South,President,,DEM,Write-in,11,0,0,1,12
Schuylkill,Cass Twp South,Attorney General,,DEM,Josh Shapiro,65,52,4,1,122
Schuylkill,Cass Twp South,Attorney General,,DEM,Write-in,2,0,0,0,2
Schuylkill,Cass Twp South,Auditor General,,DEM,H. Scott Conklin,7,3,0,0,10
Schuylkill,Cass Twp South,Auditor General,,DEM,Michael Lamb,11,10,0,0,21
Schuylkill,Cass Twp South,Auditor General,,DEM,Tracie Fountain,18,20,0,0,38
Schuylkill,Cass Twp South,Auditor General,,DEM,Rose Rosie Marie Davis,2,3,0,0,5
Schuylkill,Cass Twp South,Auditor General,,DEM,Nina Ahmad,8,7,2,0,17
Schuylkill,Cass Twp South,Auditor General,,DEM,Christina M. Hartman,20,6,2,1,29
Schuylkill,Cass Twp South,Auditor General,,DEM,Write-in,1,0,0,0,1
Schuylkill,Cass Twp South,State Treasurer,,DEM,Joe Torsella,60,48,4,1,113
Schuylkill,Cass Twp South,State Treasurer,,DEM,Write-in,1,0,0,0,1
Schuylkill,Cass Twp South,U.S. House,9,DEM,Laura Quick,31,23,2,0,56
Schuylkill,Cass Twp South,U.S. House,9,DEM,Gary Wegman,34,28,2,1,65
Schuylkill,Cass Twp South,U.S. House,9,DEM,Write-in,2,0,0,0,2
Schuylkill,Cass Twp South,State Senate,29,DEM,Write-in,6,3,0,0,9
Schuylkill,Cass Twp South,General Assembly,123,DEM,Peter PJ Symons Jr.,70,50,4,1,125
Schuylkill,Cass Twp South,General Assembly,123,DEM,Write-in,2,0,0,0,2
Schuylkill,Cass Twp South,President,,REP,Donald J. Trump,106,30,8,0,144
Schuylkill,Cass Twp South,President,,REP,Roque Rocky De La Fuente,1,0,0,0,1
Schuylkill,Cass Twp South,President,,REP,Bill Weld,3,1,0,0,4
Schuylkill,Cass Twp South,President,,REP,Write-in,1,1,0,0,2
Schuylkill,Cass Twp South,Attorney General,,REP,Heather Heidelbaugh,100,30,7,0,137
Schuylkill,Cass Twp South,Attorney General,,REP,Write-in,1,0,0,0,1
Schuylkill,Cass Twp South,Auditor General,,REP,Timothy Defoor,100,30,7,0,137
Schuylkill,Cass Twp South,Auditor General,,REP,Write-in,0,0,0,0,0
Schuylkill,Cass Twp South,State Treasurer,,REP,Stacy L. Garrity,102,30,7,0,139
Schuylkill,Cass Twp South,State Treasurer,,REP,Write-in,0,0,0,0,0
Schuylkill,Cass Twp South,U.S. House,9,REP,Dan Meuser,107,30,8,0,145
Schuylkill,Cass Twp South,U.S. House,9,REP,Write-in,0,1,0,0,1
Schuylkill,Cass Twp South,State Senate,29,REP,Dave Argall,108,29,8,0,145
Schuylkill,Cass Twp South,State Senate,29,REP,Write-in,0,1,0,0,1
Schuylkill,Cass Twp South,General Assembly,123,REP,John Leshko,56,17,4,0,77
Schuylkill,Cass Twp South,General Assembly,123,REP,Tim Twardzik,54,12,2,0,68
Schuylkill,Cass Twp South,General Assembly,123,REP,Write-in,0,0,0,0,0
Schuylkill,Delano Twp,Registered Voters,,,,,,,,244
Schuylkill,Delano Twp,Registered Voters,,DEM,,,,,,115
Schuylkill,Delano Twp,Registered Voters,,REP,,,,,,103
Schuylkill,Delano Twp,Registered Voters,,NPA,,,,,,26
Schuylkill,Delano Twp,Ballots Cast,,,,54,20,3,0,77
Schuylkill,Delano Twp,Ballots Cast,,DEM,,25,15,2,0,42
Schuylkill,Delano Twp,Ballots Cast,,REP,,29,5,1,0,35
Schuylkill,Delano Twp,Ballots Cast,,NPA,,0,0,0,0,0
Schuylkill,Delano Twp,President,,DEM,Bernie Sanders,6,2,1,0,9
Schuylkill,Delano Twp,President,,DEM,Joseph R. Biden,16,10,1,0,27
Schuylkill,Delano Twp,President,,DEM,Tulsi Gabbard,2,0,0,0,2
Schuylkill,Delano Twp,President,,DEM,Write-in,1,3,0,0,4
Schuylkill,Delano Twp,Attorney General,,DEM,Josh Shapiro,23,14,2,0,39
Schuylkill,Delano Twp,Attorney General,,DEM,Write-in,0,0,0,0,0
Schuylkill,Delano Twp,Auditor General,,DEM,H. Scott Conklin,2,3,0,0,5
Schuylkill,Delano Twp,Auditor General,,DEM,Michael Lamb,6,4,0,0,10
Schuylkill,Delano Twp,Auditor General,,DEM,Tracie Fountain,4,1,1,0,6
Schuylkill,Delano Twp,Auditor General,,DEM,Rose Rosie Marie Davis,5,1,1,0,7
Schuylkill,Delano Twp,Auditor General,,DEM,Nina Ahmad,4,2,0,0,6
Schuylkill,Delano Twp,Auditor General,,DEM,Christina M. Hartman,4,2,0,0,6
Schuylkill,Delano Twp,Auditor General,,DEM,Write-in,0,0,0,0,0
Schuylkill,Delano Twp,State Treasurer,,DEM,Joe Torsella,24,14,2,0,40
Schuylkill,Delano Twp,State Treasurer,,DEM,Write-in,0,0,0,0,0
Schuylkill,Delano Twp,U.S. House,9,DEM,Laura Quick,17,12,0,0,29
Schuylkill,Delano Twp,U.S. House,9,DEM,Gary Wegman,8,2,2,0,12
Schuylkill,Delano Twp,U.S. House,9,DEM,Write-in,0,0,0,0,0
Schuylkill,Delano Twp,State Senate,29,DEM,Write-in,1,2,0,0,3
Schuylkill,Delano Twp,General Assembly,123,DEM,Peter PJ Symons Jr.,25,14,2,0,41
Schuylkill,Delano Twp,General Assembly,123,DEM,Write-in,0,1,0,0,1
Schuylkill,Delano Twp,President,,REP,Donald J. Trump,28,5,1,0,34
Schuylkill,Delano Twp,President,,REP,Roque Rocky De La Fuente,0,0,0,0,0
Schuylkill,Delano Twp,President,,REP,Bill Weld,0,0,0,0,0
Schuylkill,Delano Twp,President,,REP,Write-in,0,0,0,0,0
Schuylkill,Delano Twp,Attorney General,,REP,Heather Heidelbaugh,25,5,1,0,31
Schuylkill,Delano Twp,Attorney General,,REP,Write-in,0,0,0,0,0
Schuylkill,Delano Twp,Auditor General,,REP,Timothy Defoor,25,5,1,0,31
Schuylkill,Delano Twp,Auditor General,,REP,Write-in,0,0,0,0,0
Schuylkill,Delano Twp,State Treasurer,,REP,Stacy L. Garrity,25,5,1,0,31
Schuylkill,Delano Twp,State Treasurer,,REP,Write-in,0,0,0,0,0
Schuylkill,Delano Twp,U.S. House,9,REP,Dan Meuser,28,5,1,0,34
Schuylkill,Delano Twp,U.S. House,9,REP,Write-in,0,0,0,0,0
Schuylkill,Delano Twp,State Senate,29,REP,Dave Argall,27,5,1,0,33
Schuylkill,Delano Twp,State Senate,29,REP,Write-in,0,0,0,0,0
Schuylkill,Delano Twp,General Assembly,123,REP,John Leshko,5,1,1,0,7
Schuylkill,Delano Twp,General Assembly,123,REP,Tim Twardzik,23,4,0,0,27
Schuylkill,Delano Twp,General Assembly,123,REP,Write-in,0,0,0,0,0
Schuylkill,East Norwegian Twp,Registered Voters,,,,,,,,690
Schuylkill,East Norwegian Twp,Registered Voters,,DEM,,,,,,337
Schuylkill,East Norwegian Twp,Registered Voters,,REP,,,,,,294
Schuylkill,East Norwegian Twp,Registered Voters,,NPA,,,,,,59
Schuylkill,East Norwegian Twp,Ballots Cast,,,,141,105,46,2,294
Schuylkill,East Norwegian Twp,Ballots Cast,,DEM,,63,76,25,0,164
Schuylkill,East Norwegian Twp,Ballots Cast,,REP,,78,29,21,2,130
Schuylkill,East Norwegian Twp,Ballots Cast,,NPA,,0,0,0,0,0
Schuylkill,East Norwegian Twp,President,,DEM,Bernie Sanders,7,6,1,0,14
Schuylkill,East Norwegian Twp,President,,DEM,Joseph R. Biden,32,55,17,0,104
Schuylkill,East Norwegian Twp,President,,DEM,Tulsi Gabbard,10,4,2,0,16
Schuylkill,East Norwegian Twp,President,,DEM,Write-in,6,5,1,0,12
Schuylkill,East Norwegian Twp,Attorney General,,DEM,Josh Shapiro,55,70,22,0,147
Schuylkill,East Norwegian Twp,Attorney General,,DEM,Write-in,1,0,0,0,1
Schuylkill,East Norwegian Twp,Auditor General,,DEM,H. Scott Conklin,3,6,2,0,11
Schuylkill,East Norwegian Twp,Auditor General,,DEM,Michael Lamb,15,11,3,0,29
Schuylkill,East Norwegian Twp,Auditor General,,DEM,Tracie Fountain,6,12,4,0,22
Schuylkill,East Norwegian Twp,Auditor General,,DEM,Rose Rosie Marie Davis,6,5,3,0,14
Schuylkill,East Norwegian Twp,Auditor General,,DEM,Nina Ahmad,8,10,2,0,20
Schuylkill,East Norwegian Twp,Auditor General,,DEM,Christina M. Hartman,16,26,9,0,51
Schuylkill,East Norwegian Twp,Auditor General,,DEM,Write-in,2,0,0,0,2
Schuylkill,East Norwegian Twp,State Treasurer,,DEM,Joe Torsella,48,69,22,0,139
Schuylkill,East Norwegian Twp,State Treasurer,,DEM,Write-in,3,0,0,0,3
Schuylkill,East Norwegian Twp,U.S. House,9,DEM,Laura Quick,17,32,8,0,57
Schuylkill,East Norwegian Twp,U.S. House,9,DEM,Gary Wegman,41,38,15,0,94
Schuylkill,East Norwegian Twp,U.S. House,9,DEM,Write-in,1,0,0,0,1
Schuylkill,East Norwegian Twp,State Senate,29,DEM,Write-in,5,6,4,0,15
Schuylkill,East Norwegian Twp,General Assembly,123,DEM,Peter PJ Symons Jr.,57,74,21,0,152
Schuylkill,East Norwegian Twp,General Assembly,123,DEM,Write-in,1,1,0,0,2
Schuylkill,East Norwegian Twp,President,,REP,Donald J. Trump,75,22,18,2,117
Schuylkill,East Norwegian Twp,President,,REP,Roque Rocky De La Fuente,0,1,0,0,1
Schuylkill,East Norwegian Twp,President,,REP,Bill Weld,2,3,2,0,7
Schuylkill,East Norwegian Twp,President,,REP,Write-in,0,2,0,0,2
Schuylkill,East Norwegian Twp,Attorney General,,REP,Heather Heidelbaugh,65,26,13,1,105
Schuylkill,East Norwegian Twp,Attorney General,,REP,Write-in,1,0,0,0,1
Schuylkill,East Norwegian Twp,Auditor General,,REP,Timothy Defoor,65,27,11,1,104
Schuylkill,East Norwegian Twp,Auditor General,,REP,Write-in,1,0,0,0,1
Schuylkill,East Norwegian Twp,State Treasurer,,REP,Stacy L. Garrity,67,27,14,1,109
Schuylkill,East Norwegian Twp,State Treasurer,,REP,Write-in,0,0,0,0,0
Schuylkill,East Norwegian Twp,U.S. House,9,REP,Dan Meuser,69,28,14,2,113
Schuylkill,East Norwegian Twp,U.S. House,9,REP,Write-in,0,0,0,0,0
Schuylkill,East Norwegian Twp,State Senate,29,REP,Dave Argall,72,27,20,1,120
Schuylkill,East Norwegian Twp,State Senate,29,REP,Write-in,0,0,0,0,0
Schuylkill,East Norwegian Twp,General Assembly,123,REP,John Leshko,33,8,11,1,53
Schuylkill,East Norwegian Twp,General Assembly,123,REP,Tim Twardzik,43,17,8,0,68
Schuylkill,East Norwegian Twp,General Assembly,123,REP,Write-in,0,0,0,0,0
Schuylkill,Frackville North,Registered Voters,,,,,,,,696
Schuylkill,Frackville North,Registered Voters,,DEM,,,,,,250
Schuylkill,Frackville North,Registered Voters,,REP,,,,,,352
Schuylkill,Frackville North,Registered Voters,,NPA,,,,,,94
Schuylkill,Frackville North,Ballots Cast,,,,173,80,16,4,273
Schuylkill,Frackville North,Ballots Cast,,DEM,,52,36,9,2,99
Schuylkill,Frackville North,Ballots Cast,,REP,,121,44,7,2,174
Schuylkill,Frackville North,Ballots Cast,,NPA,,0,0,0,0,0
Schuylkill,Frackville North,President,,DEM,Bernie Sanders,9,3,2,0,14
Schuylkill,Frackville North,President,,DEM,Joseph R. Biden,26,31,6,1,64
Schuylkill,Frackville North,President,,DEM,Tulsi Gabbard,6,0,0,0,6
Schuylkill,Frackville North,President,,DEM,Write-in,8,2,0,0,10
Schuylkill,Frackville North,Attorney General,,DEM,Josh Shapiro,40,33,8,1,82
Schuylkill,Frackville North,Attorney General,,DEM,Write-in,5,0,0,0,5
Schuylkill,Frackville North,Auditor General,,DEM,H. Scott Conklin,2,1,0,0,3
Schuylkill,Frackville North,Auditor General,,DEM,Michael Lamb,5,7,1,0,13
Schuylkill,Frackville North,Auditor General,,DEM,Tracie Fountain,7,7,1,0,15
Schuylkill,Frackville North,Auditor General,,DEM,Rose Rosie Marie Davis,2,3,0,0,5
Schuylkill,Frackville North,Auditor General,,DEM,Nina Ahmad,10,9,1,1,21
Schuylkill,Frackville North,Auditor General,,DEM,Christina M. Hartman,18,7,5,0,30
Schuylkill,Frackville North,Auditor General,,DEM,Write-in,4,0,0,0,4
Schuylkill,Frackville North,State Treasurer,,DEM,Joe Torsella,41,34,8,1,84
Schuylkill,Frackville North,State Treasurer,,DEM,Write-in,4,0,0,0,4
Schuylkill,Frackville North,U.S. House,9,DEM,Laura Quick,21,17,5,1,44
Schuylkill,Frackville North,U.S. House,9,DEM,Gary Wegman,21,17,3,0,41
Schuylkill,Frackville North,U.S. House,9,DEM,Write-in,6,0,0,0,6
Schuylkill,Frackville North,State Senate,29,DEM,Write-in,7,3,1,0,11
Schuylkill,Frackville North,General Assembly,123,DEM,Peter PJ Symons Jr.,35,33,8,1,77
Schuylkill,Frackville North,General Assembly,123,DEM,Write-in,10,1,0,0,11
Schuylkill,Frackville North,President,,REP,Donald J. Trump,111,38,4,2,155
Schuylkill,Frackville North,President,,REP,Roque Rocky De La Fuente,4,1,0,0,5
Schuylkill,Frackville North,President,,REP,Bill Weld,2,5,1,0,8
Schuylkill,Frackville North,President,,REP,Write-in,2,0,2,0,4
Schuylkill,Frackville North,Attorney General,,REP,Heather Heidelbaugh,106,35,7,2,150
Schuylkill,Frackville North,Attorney General,,REP,Write-in,1,0,0,0,1
Schuylkill,Frackville North,Auditor General,,REP,Timothy Defoor,106,36,7,2,151
Schuylkill,Frackville North,Auditor General,,REP,Write-in,0,0,0,0,0
Schuylkill,Frackville North,State Treasurer,,REP,Stacy L. Garrity,105,36,7,2,150
Schuylkill,Frackville North,State Treasurer,,REP,Write-in,1,0,0,0,1
Schuylkill,Frackville North,U.S. House,9,REP,Dan Meuser,112,40,7,2,161
Schuylkill,Frackville North,U.S. House,9,REP,Write-in,1,0,0,0,1
Schuylkill,Frackville North,State Senate,29,REP,Dave Argall,114,40,7,2,163
Schuylkill,Frackville North,State Senate,29,REP,Write-in,1,0,0,0,1
Schuylkill,Frackville North,General Assembly,123,REP,John Leshko,20,7,0,0,27
Schuylkill,Frackville North,General Assembly,123,REP,Tim Twardzik,101,37,7,2,147
Schuylkill,Frackville North,General Assembly,123,REP,Write-in,0,0,0,0,0
Schuylkill,Frackville Middle,Registered Voters,,,,,,,,551
Schuylkill,Frackville Middle,Registered Voters,,DEM,,,,,,212
Schuylkill,Frackville Middle,Registered Voters,,REP,,,,,,269
Schuylkill,Frackville Middle,Registered Voters,,NPA,,,,,,70
Schuylkill,Frackville Middle,Ballots Cast,,,,147,52,19,2,220
Schuylkill,Frackville Middle,Ballots Cast,,DEM,,51,31,12,0,94
Schuylkill,Frackville Middle,Ballots Cast,,REP,,96,21,7,2,126
Schuylkill,Frackville Middle,Ballots Cast,,NPA,,0,0,0,0,0
Schuylkill,Frackville Middle,President,,DEM,Bernie Sanders,13,3,0,0,16
Schuylkill,Frackville Middle,President,,DEM,Joseph R. Biden,29,25,11,0,65
Schuylkill,Frackville Middle,President,,DEM,Tulsi Gabbard,4,0,1,0,5
Schuylkill,Frackville Middle,President,,DEM,Write-in,3,1,0,0,4
Schuylkill,Frackville Middle,Attorney General,,DEM,Josh Shapiro,46,27,11,0,84
Schuylkill,Frackville Middle,Attorney General,,DEM,Write-in,1,0,0,0,1
Schuylkill,Frackville Middle,Auditor General,,DEM,H. Scott Conklin,3,2,1,0,6
Schuylkill,Frackville Middle,Auditor General,,DEM,Michael Lamb,8,7,0,0,15
Schuylkill,Frackville Middle,Auditor General,,DEM,Tracie Fountain,4,7,4,0,15
Schuylkill,Frackville Middle,Auditor General,,DEM,Rose Rosie Marie Davis,2,3,0,0,5
Schuylkill,Frackville Middle,Auditor General,,DEM,Nina Ahmad,12,1,2,0,15
Schuylkill,Frackville Middle,Auditor General,,DEM,Christina M. Hartman,19,7,4,0,30
Schuylkill,Frackville Middle,Auditor General,,DEM,Write-in,0,0,0,0,0
Schuylkill,Frackville Middle,State Treasurer,,DEM,Joe Torsella,42,26,10,0,78
Schuylkill,Frackville Middle,State Treasurer,,DEM,Write-in,1,0,0,0,1
Schuylkill,Frackville Middle,U.S. House,9,DEM,Laura Quick,30,12,6,0,48
Schuylkill,Frackville Middle,U.S. House,9,DEM,Gary Wegman,20,16,5,0,41
Schuylkill,Frackville Middle,U.S. House,9,DEM,Write-in,0,0,0,0,0
Schuylkill,Frackville Middle,State Senate,29,DEM,Write-in,3,5,2,0,10
Schuylkill,Frackville Middle,General Assembly,123,DEM,Peter PJ Symons Jr.,47,28,10,0,85
Schuylkill,Frackville Middle,General Assembly,123,DEM,Write-in,1,2,1,0,4
Schuylkill,Frackville Middle,President,,REP,Donald J. Trump,89,13,7,2,111
Schuylkill,Frackville Middle,President,,REP,Roque Rocky De La Fuente,1,1,0,0,2
Schuylkill,Frackville Middle,President,,REP,Bill Weld,2,3,0,0,5
Schuylkill,Frackville Middle,President,,REP,Write-in,3,4,0,0,7
Schuylkill,Frackville Middle,Attorney General,,REP,Heather Heidelbaugh,87,18,6,1,112
Schuylkill,Frackville Middle,Attorney General,,REP,Write-in,0,1,0,0,1
Schuylkill,Frackville Middle,Auditor General,,REP,Timothy Defoor,87,19,6,1,113
Schuylkill,Frackville Middle,Auditor General,,REP,Write-in,1,0,0,0,1
Schuylkill,Frackville Middle,State Treasurer,,REP,Stacy L. Garrity,87,18,5,1,111
Schuylkill,Frackville Middle,State Treasurer,,REP,Write-in,0,1,0,0,1
Schuylkill,Frackville Middle,U.S. House,9,REP,Dan Meuser,85,18,7,1,111
Schuylkill,Frackville Middle,U.S. House,9,REP,Write-in,0,0,0,0,0
Schuylkill,Frackville Middle,State Senate,29,REP,Dave Argall,84,19,7,2,112
Schuylkill,Frackville Middle,State Senate,29,REP,Write-in,2,0,0,0,2
Schuylkill,Frackville Middle,General Assembly,123,REP,John Leshko,21,9,0,0,30
Schuylkill,Frackville Middle,General Assembly,123,REP,Tim Twardzik,75,10,6,2,93
Schuylkill,Frackville Middle,General Assembly,123,REP,Write-in,0,2,0,0,2
Schuylkill,Frackville South,Registered Voters,,,,,,,,1051
Schuylkill,Frackville South,Registered Voters,,DEM,,,,,,390
Schuylkill,Frackville South,Registered Voters,,REP,,,,,,558
Schuylkill,Frackville South,Registered Voters,,NPA,,,,,,103
Schuylkill,Frackville South,Ballots Cast,,,,267,130,42,10,449
Schuylkill,Frackville South,Ballots Cast,,DEM,,76,52,23,2,153
Schuylkill,Frackville South,Ballots Cast,,REP,,191,78,19,8,296
